,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,2.17899995,2178999950.0,0.29998814287858494,0.05,0.1666732542167063,363181012.60454035,0.04999999999999999,166673254.2167063
TRX,104145119673.46,0.01519524,1582510088.2669466,0.21786795473117235,0.05,0.22949680719082846,363181012.60454035,0.04999999999999999,23900972449.565807
BNB,100000000.0,15.36581991,1536581991.0,0.2115449235603555,0.05,0.23635641620931921,363181012.6045404,0.049999999999999996,23635641.62093192
VET,86716263400.0,0.00590663,512200882.88634205,0.07051592251658625,0.05,0.7090597160980112,363181012.6045404,0.049999999999999996,61487009107.48436
BAT,1500000000.0,0.19976754,299651310.0,0.041253713657971924,0.05,1.2120120970088213,363181012.6045404,0.049999999999999996,1818018145.513232
ZRX,1000000000.0,0.25343423,253434229.99999997,0.03489089754204177,0.05,1.4330385149809497,363181012.6045404,0.049999999999999996,1433038514.9809496
REP,11000000.0,10.64334682,117076815.02,0.016118245579578565,0.05,3.102074587035007,363181012.60454035,0.04999999999999999,34122820.45738508
ZIL,20999982720.4,0.00514231,107988421.14294013,0.014867024623410902,0.05,3.3631477223267443,363181012.60454035,0.04999999999999999,70626044055.01425
OMG,140245398.25,0.75070605,105283068.95093441,0.014494572306506396,0.05,3.449567116758302,363181012.60454035,0.04999999999999999,483785914.0798723
MCO,22111377.4,3.9707961,87799771.14554814,0.012087604816658097,0.05,4.136468784212262,363181012.60454035,0.04999999999999999,91463022.39103648
AE,503616445.26,0.16125531,81210826.00149934,0.011180488954956462,0.05,4.47207632881157,363181012.6045404,0.049999999999999996,2252211183.647474
SNT,6804870174.89,0.01359431,92507514.66720888,0.012735731144614963,0.05,3.925962273563026,363181012.60454035,0.04999999999999999,26715663583.112373
IOST,12013965608.0,0.00513877,61737006.04742216,0.008499481512631581,0.05,5.882711777852808,363181012.6045404,0.049999999999999996,70674696980.90018
QASH,1000000000.0,0.05073981,50739810.0,0.006985471189162832,0.05,7.157713294640645,363181012.60454035,0.04999999999999999,7157713294.640645
AION,641095291.0,0.06230887,39945923.14453117,0.005499450929174454,0.05,9.09181673660387,363181012.60454035,0.04999999999999999,5828720896.471727
GNT,1000000000.0,0.03897946,38979460.0,0.005366395632918709,0.05,9.317240736647978,363181012.6045404,0.049999999999999996,9317240736.647978
FUN,11000000000.0,0.00290208,31922880.0,0.004394899360385906,0.05,11.376824791639738,363181012.60454035,0.04999999999999999,125145072708.03711
KNC,178212585.95999998,0.18663979,33261559.618931346,0.004579198590311371,0.05,10.918941167083162,363181012.6045404,0.049999999999999996,1945892741.3309906
CVC,1000000000.0,0.02996131,29961310.0,0.004124845319574044,0.05,12.121666662924296,363181012.60454035,0.04999999999999999,12121666662.924295
WTC,43033578.0,0.50721867,21827434.19850126,0.0030050351534027827,0.05,16.638740463113045,363181012.60454035,0.04999999999999999,716024535.5411314
