,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.643679160349191,9091.27562931,20986335.65,20986335.65,0.0,0.0,0.0,0.0,-0.011223202439003384,-0.011223202439003384
XRP,0.09867870503893486,0.29249297,100000000000.0,100000000000.0,0.0,0.0,0.0,0.0,-53.47861878404382,-53.47861878404382
ETH,0.08288278337688491,181.79688397,135135633.8,135135633.79999998,-2.9802322387695312e-08,-2.220446049250313e-14,-2.9802322387695314e-12,-5.417969345152379e-10,-0.07226867044130347,-0.0722686704442837
XLM,0.032223981972299406,0.06713007,142283000000.0,142283354823.16,354823.1600036621,0.0002493784640567043,35.48231600036621,2.381930356866704,-76.09117291902618,-40.60885691865997
BCH,0.01985534080115862,280.48748318,20982433.29,20982433.29,0.0,0.0,0.0,0.0,-0.011221115510775405,-0.011221115510775405
LTC,0.01633955121528182,57.7392164,83880542.21,83880542.21,0.0,0.0,0.0,0.0,-0.044858155402474856,-0.044858155402474856
EOS,0.014895951712798406,3.2313103,1366411730.0,1366411730.19,0.19000005722045898,1.3905032680838758e-08,1.90000057220459e-05,6.139491418970584e-05,-0.7307381202087676,-0.7307191202030455
BSV,0.008988837489534163,126.98303677,20982141.46,20982141.46,0.0,0.0,0.0,0.0,-0.011220959444122207,-0.011220959444122207
BNB,0.006708954926004786,19.88597389,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.05347861878404383,-0.05347861878404383
ADA,0.005832550303548582,0.04114871,42014022059.0,42014022058.74,-0.26000213623046875,-6.188494161563085e-10,-2.6000213623046876e-05,-1.0698752503128052e-06,-22.46851869263764,-22.468544692851264
LINK,0.00919295958179154,2.72487975,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.5347861878404383,-0.5347861878404383
TRX,0.006924798090538329,0.0197088,104145000000.0,104145119673.46,119673.46000671387,0.00011491042297695486,11.967346000671387,0.23586202885803223,-55.69537153235591,-43.72802553168452
XTZ,0.005696359313967704,0.8776661,1923800541.0,1923800541.46,0.46000003814697266,2.391100650811495e-08,4.600000381469727e-05,4.037264394803048e-05,-1.0288219577327642,-1.0287759577289495
XMR,0.004453526990076729,58.75823087,22466083.47,22466083.47,0.0,0.0,0.0,0.0,-0.012014551134626383,-0.012014551134626383
DASH,0.00425437267626689,71.64650162,17600805.03,17600805.03,0.0,0.0,0.0,0.0,-0.00941266742491651,-0.00941266742491651
NEO,0.0035054512161718657,10.39048736,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-0.05347861878404382,-0.05347861878404382
ETC,0.0031512992077611835,4.80067797,194571423.7,194571423.67,-0.030000001192092896,-1.5418499810238018e-08,-3.0000001192092897e-06,-1.440203448228541e-05,-0.10405410992716609,-0.1040571099272853
ONT,0.0028453049871379333,0.84337518,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.5347861878404382,-0.5347861878404382
ZEC,0.0026360862577247644,37.34238974,20924230.74,20924230.74,0.0,0.0,0.0,0.0,-0.01118998959093831,-0.01118998959093831
IOT,0.002538406161669395,0.27069591,,2779530283.28,,,,,-1.4864544041823649,
DOGE,0.0024341666327820787,0.0025707,280667000000.0,280666706295.71,-293704.28997802734,-0.00010464510967755913,-29.370428997802737,-0.0755025618246515,-150.0966779136147,-179.46710691141746
ICX,0.0022404305279882554,0.16175359,4105532971.0,4105532970.53,-0.4699997901916504,-1.1447964798350085e-08,-4.699997901916504e-05,-7.602415336274624e-06,-2.1955823263629686,-2.195629326341988
RVN,0.002031737959225383,0.02901602,20754957266.0,20754957265.63,-0.3699989318847656,-1.7826962128708601e-09,-3.6999893188476566e-05,-1.0735896407546999e-06,-11.099464474877474,-11.099501474770662
XEM,0.0012248286136880278,0.04033897,8999999999.0,8999999999.0,0.0,0.0,0.0,0.0,-4.813075690029159,-4.813075690029159
VET,0.0011888995586367894,0.00406384,86716263400.0,86716263400.0,0.0,0.0,0.0,0.0,-46.374659927453315,-46.374659927453315
BAT,0.0011694693900591738,0.23109449,1500000000.0,1500000000.0,0.0,0.0,0.0,0.0,-0.8021792817606573,-0.8021792817606573
DCR,0.0011710825768543654,16.83434548,20619744.27,20619744.270000003,3.725290298461914e-09,2.220446049250313e-14,3.725290298461914e-13,6.271282389760018e-12,-0.011027154432398023,-0.011027154432025494
ZRX,0.0009251396491220703,0.2742201,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-0.5347861878404382,-0.5347861878404382
QTUM,0.0007621741758255424,2.09523718,107823401.5,107823401.54,0.040000006556510925,3.709770268756074e-08,4.000000655651092e-06,8.380950093744545e-06,-0.057662465869565444,-0.05765846586890979
LSK,0.000614535453892881,0.78671188,231538505.5,231538505.47,-0.030000001192092896,-1.2956813399966904e-08,-3.0000001192092897e-06,-2.3601357337833644e-06,-0.12382359467857376,-0.12382659467869297
BTG,0.0005699831386228705,8.05163435,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-0.011221479935475245,-0.011221479935475245
SC,0.000604465773203878,0.00196884,91002491209.0,91002491209.17,0.1699981689453125,1.8680612612342884e-10,1.699981689453125e-05,3.3469919494628905e-08,-48.66687535773502,-48.66685835791813
DGB,0.00047264511189239644,0.00667126,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,-11.230509944649203,-11.230509944649203
OMG,0.00044758125080301286,0.94596541,140245398.3,140245398.25,-0.050000011920928955,-3.565180373144017e-08,-5.0000011920928954e-06,-4.7298281776786445e-06,-0.07500130189228157,-0.07500630189347367
