,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BNB,155536713.0,22.41530244,3486402462.41848,0.532397821183082,0.05,0.09391473445344155,327424561.45585626,0.049999999999999996,14607189.09915615
LINK,350000000.0,1.83752364,643133274.0,0.09821090866555349,0.05,0.509108414527245,327424561.4558562,0.04999999999999999,178187945.08453575
TRX,66682072191.4,0.01575331,1050463354.6735035,0.16041303529624307,0.05,0.31169536757198324,327424561.45585626,0.049999999999999996,20784493002.159946
VET,55454734800.0,0.00422884,234509200.711632,0.03581118039357118,0.05,1.3962120055940965,327424561.45585626,0.049999999999999996,77426566494.79674
MANA,1050141509.4260001,0.03143062,33006598.72899503,0.005040336403328285,0.05,9.919972795264917,327424561.45585626,0.049999999999999996,10417375204.684357
BAT,1279225522.3263,0.17838514,228194823.89175013,0.034846931286569904,0.05,1.4348465748336965,327424561.45585626,0.049999999999999996,1835492359.1497378
ZRX,600475853.405126,0.1680876,100932545.05681945,0.015413099220173698,0.05,3.243993909710037,327424561.4558562,0.04999999999999999,1947940011.3741658
IOST,12013965608.8475,0.0071955,86446489.53846218,0.013200978135862448,0.05,3.787598122306366,327424561.45585626,0.049999999999999996,45504073581.52405
ZIL,8687360058.0875,0.00714996,62114276.9209233,0.0094852806162035,0.05,5.27132533270403,327424561.45585626,0.049999999999999996,45793901148.517784
OMG,140245398.245133,1.08337759,151938721.55940244,0.02320209590933315,0.05,2.154977731123302,327424561.4558562,0.04999999999999999,302225710.11078066
GNO,1104590.0,14.17757726,15660410.065623399,0.0023914531634388024,0.05,20.907789775862575,327424561.45585626,0.049999999999999996,23094535.50852004
WTC,42202739.4106683,1.16385016,49117665.0155446,0.007500607895319225,0.05,6.666126359065195,327424561.4558562,0.04999999999999999,281328793.6102155
AE,280408938.5,0.20536532,57586271.38591282,0.008793822786210966,0.05,5.685809370459662,327424561.4558562,0.04999999999999999,1594351770.0839472
REP,11000000.0,8.23976679,90637434.69,0.013840964509044604,0.05,3.6124650104641685,327424561.4558562,0.04999999999999999,39737115.11510585
QASH,350000000.0,0.09420639,32972236.5,0.005035089052787104,0.05,9.930310958914061,327424561.4558562,0.04999999999999999,3475608835.6199217
SNT,3470483788.0,0.0154846,53739053.2636648,0.008206325912863742,0.05,6.092860621294972,327424561.45585626,0.049999999999999996,21145174008.747807
MCO,15793831.0949625,3.310961,52292758.79600813,0.007985466723005492,0.05,6.261374786767815,327424561.4558562,0.04999999999999999,98891095.80446771
WAX,942821661.7021481,0.04135017,38985835.991066314,0.005953407376911526,0.05,8.398551759436074,327424561.4558562,0.04999999999999999,7918336525.723019
GNT,964450000.0,0.05984118,57713826.051,0.008813301267684686,0.05,5.673243031340893,327424561.4558562,0.04999999999999999,5471559241.576724
POWR,416986284.93735296,0.05430392,22643989.85833522,0.003457894202812899,0.05,14.459667377713991,327424561.4558562,0.04999999999999999,6029482981.262794
