,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
TRX,0.24333568229694044,0.02338,66682072191.0,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,84.5846656646593,-349828.0583975234,-346210.23694052343
BNB,0.36399557752553485,16.52799,144443333.0,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-5401.023183396001,-740.2346569806058,-1067.0150569806058
LINK,0.050218443970743744,0.49526000000000003,350000000.0,650000000.0,300000000.0,85.71428571428572,30000.0,14857.800000000001,-3408.1864643651784,26591.81353563482
MANA,0.008515315474280659,0.05198,1050141509.0,1050141509.0,0.0,0.0,0.0,0.0,-5506.273964064344,-5506.273964064344
ZIL,0.030538401273290397,0.0191,8279187391.0,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,3763.0089764216004,-53741.06626375149,143275.11051224853
ZRX,0.04345959967129725,0.3015,584285404.0,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,10243.023194299501,-4844.977379918059,29128.565553081946
BAT,0.05251856925919518,0.22441999999999998,1239066787.0,1500150000.0,261083213.0,21.07095563687318,26108.3213,5859.229466145999,-7865.832191565266,18242.489108434733
OMG,0.039269703061501536,1.79495,140245398.0,140245398.25,0.25,1.782589631460496e-07,2.5e-05,4.487375e-05,-735.3576430848523,-735.3576180848522
IOST,0.0161738653060594,0.00863,12013965609.0,12013965609.0,0.0,0.0,0.0,0.0,-62993.59226452702,-62993.59226452702
REP,0.02495459293826027,14.542570000000001,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-57.67700170464148,-57.67700170464148
SNT,0.012311107462706004,0.02274,3470483788.0,3470483788.0,0.0,0.0,0.0,0.0,-18197.009032400605,-18197.009032400605
GNO,0.0025898419559594295,15.029879999999999,1104590.0,1104590.0,0.0,0.0,0.0,0.0,-5.791767210266358,-5.791767210266358
QASH,0.008382584426485857,0.15353,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-1835.1773269658656,-1835.1773269658656
WTC,0.0085445973949428,1.3357,40999959.0,41007759.0,7800.0,0.01902440926830895,0.78,1.041846,-215.0185987042298,-214.2385987042298
AE,0.022529148159621176,0.47946000000000005,233020472.0,301214412.5,68193940.5,29.265214302715847,6819.39405,3269.6266712130005,-1579.3767439295532,5240.0173060704465
POLY,0.00766740123219482,0.12032999999999999,373831587.0,408467617.0,34636030.0,9.265142701812401,3463.603,416.77534899,-2141.7443129090766,1321.8586870909235
POWR,0.007194505056809183,0.11622,396349006.0,396829006.0,480000.0,0.12110538760881084,48.0,5.57856,-2080.7188414102898,-2032.7188414102898
AION,0.0072556281335485525,0.15039,291866662.0,309271154.0,17404492.0,5.963165467661402,1740.4492,261.746155188,-1621.6211705867674,118.82802941323257
LRC,0.008105432379121577,0.06268,788984491.0,828954240.0,39969749.0,5.065973977427651,3996.9749,250.530386732,-4346.508646686345,-349.5337466863448
GNT,0.012709748606080328,0.08455,963622000.0,963622000.0,0.0,0.0,0.0,0.0,-5052.620703330003,-5052.620703330003
PPT,0.012381629676714618,1.4904700000000002,53252246.0,53252246.0,0.0,0.0,0.0,0.0,-279.2208984834534,-279.2208984834534
MCO,0.008604573557866774,3.49241,,15793831.0,,,,,-82.81280159180179,
WAX,0.008744051180844923,0.05946,,942694871.0,,,,,-4942.89215287489,
