,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.7013604137967613,8848.58467251,20986335.65,20986335.65,0.0,0.0,0.0,0.0,-0.0,0.0
ETH,0.1079601151992688,211.52545225,135135633.79999998,135135633.79999998,0.0,0.0,0.0,0.0,-0.0,0.0
XRP,0.08228758134759437,0.21787303,100000000000.0,100000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
XTZ,0.02059994623655537,2.83514464,1923800541.46,1923800541.46,0.0,0.0,0.0,0.0,-0.0,0.0
BCH,0.02022447785194301,255.20586024,20982433.29,20982433.29,0.0,0.0,0.0,0.0,-0.0,0.0
BSV,0.016588153211152114,209.32321819,20982141.46,20982141.46,0.0,0.0,0.0,0.0,-0.0,0.0
LTC,0.014953689689551034,47.20155551,83880542.21,83880542.21,0.0,0.0,0.0,0.0,-0.0,0.0
EOS,0.014789406455659907,2.86575025,1366411730.19,1366411730.19,0.0,0.0,0.0,0.0,-0.0,0.0
XLM,0.013262474081648337,0.07023017,50000000000.0,50000000000.0,0.0,0.0,0.0,0.0,-0.0,0.0
ADA,0.007973742129865964,0.05025012,42014022058.74,42014022058.74,0.0,0.0,0.0,0.0,-0.0,0.0
