,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.24999999999999986,2.13036963,686310214.2791466,819949992.0985402,133639777.81939363,19.47221169653721,13363.977781939364,28470.212402638386,2387.9496953172425,15751.927477256606
BNB,0.1947547629863244,12.61184225,117974011.11953792,107897623.05454728,-10076388.06499064,-8.541193072413789,-1007.638806499064,-12708.18167254447,314.231475799071,-693.407330699993
TRX,0.18646845628598235,0.01159463,122864175064.02374,112370108654.97705,-10494066409.046692,-8.541193072413744,-1049406.6409046692,-12167.481720832504,327256.746522622,-722149.8943820472
ICX,0.13378015964288267,0.21101465,4843461923.169358,4429772488.922619,-413689434.2467394,-8.541193072413755,-41368.94342467394,-8729.453117627372,12900.876842713862,-28468.066581960076
BAT,0.032223998485359305,0.13911649,1769610166.7930691,1618464345.8182094,-151145820.9748597,-8.541193072413789,-15114.582097485973,-2102.6876092190864,4713.4721369860645,-10401.109960499907
NMR,0.02317614245834051,16.22838215,10910451.261035103,9978568.553758493,-931882.7072766107,-8.541193072413765,-93.18827072766106,-1512.2948692661425,29.060698783184037,-64.12757194447703
SC,0.017640759830504435,0.00125532,107359289098.16277,98189524935.11778,-9169764163.044983,-8.5411930724138,-916976.4163044983,-1151.0988349153629,285958.47114049474,-631017.9451640036
SNT,0.01883132933429136,0.01792056,8027978296.794848,7342293170.654124,-685685126.1407242,-8.541193072413789,-68568.51261407242,-1228.7861444112416,21383.04397676767,-47185.468637304744
MCO,0.016543318136517233,4.84503888,26085678.832559,23857650.639220357,-2228028.1933386438,-8.541193072413812,-222.8028193338644,-1079.4883222461885,69.48090752352225,-153.32191181034216
REP,0.01730307477288701,10.1864074,12977141.223149173,11868738.536000201,-1108402.6871489715,-8.541193072413789,-110.84026871489715,-1129.0641334554168,34.56546233789782,-76.27480637699932
KNC,0.012045628841986828,0.43770504,210244535.9768664,192287144.23488185,-17957391.741984546,-8.541193072413755,-1795.7391741984547,-786.0040870721016,560.000038921796,-1235.7391352766588
THETA,0.011453295318290488,0.07416874,1179740111.195379,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,-747.3530065313921,3142.31475799071,-6934.073306999907
OMG,0.01117145156804063,0.51583574,165453121.72609523,151321451.15513366,-14131670.570961565,-8.541193072413765,-1413.1670570961564,-728.9620746408181,440.69518466125953,-972.4718724348969
STEEM,0.0093577466267478,0.16476548,426603382.34921366,396832628.5089272,-29770753.840286434,-6.97855550894727,-2977.0753840286434,-490.51925464566375,1155.7001810739093,-1821.375202954734
GAS,0.00917362191627988,0.98250086,71332046.7856923,65239438.94722179,-6092607.838470511,-8.541193072413789,-609.2607838470511,-598.5992440940018,189.99756065363036,-419.2632231934208
DGD,0.00787915195741482,25.51173076,2359480.2223907593,2157952.4610909456,-201527.76129981363,-8.541193072413812,-20.152776129981365,-514.1321986946393,6.284629515981421,-13.868146613999944
RCN,0.007835712775597197,0.05074216,1179740111.195379,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,-511.2976954158443,3142.31475799071,-6934.073306999907
AE,0.007685341037144697,0.09882201,594136521.1308541,543390173.7473452,-50746347.38350892,-8.541193072413812,-5074.634738350892,-501.48560485965925,1582.5213883073186,-3492.1133500435735
IOST,0.005563069412952967,0.0029986,14173357123.279213,12962783326.53722,-1210573796.741993,-8.541193072413812,-121057.3796741993,-363.002658691054,37751.66143467434,-83305.71823952495
GXC,0.006711790321333289,0.43463913,117974011.11953792,107897623.05454728,-10076388.06499064,-8.541193072413789,-1007.638806499064,-437.9592542109915,314.231475799071,-693.407330699993
STORJ,0.005754171243128886,0.08767672,501389547.25803626,458564897.98182595,-42824649.27621031,-8.5411930724138,-4282.464927621031,-375.4724783688494,1335.483772146052,-2946.9811554749795
GNT,0.005197520207227869,0.03365787,1179740111.195379,1078976230.5454729,-100763880.64990616,-8.541193072413765,-10076.388064990617,-339.14975956100574,3142.314757990711,-6934.073306999906
MAID,0.0037135962071798852,0.05313935,533894232.8546171,488293295.6240218,-45600937.23059529,-8.541193072413789,-4560.093723059529,-242.3204163824634,1422.0621229918922,-3138.0316000676366
FUN,0.0028796084160141646,0.00169524,12977141223.14917,11868738536.000198,-1108402687.1489716,-8.541193072413789,-110840.26871489716,-187.90085713624225,34565.46233789781,-76274.80637699936
CVC,0.0028562922175711463,0.01849665,1179740111.1953793,1078976230.5454729,-100763880.6499064,-8.541193072413789,-10076.38806499064,-186.37942330230914,3142.3147579907104,-6934.07330699993
