,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
BTC,20986335.65,9346.76668984,196154382995.22168,0.7037113463742025,0.1,0.14210371982097392,27874267482.80899,0.1,2982236.361276516
ETH,135135633.79999998,182.20674205,24622623569.55986,0.08833460317744841,0.1,1.13205919767498,27874267482.80899,0.1,152981537.1769279
XRP,100000000000.0,0.23949519,23949519000.0,0.08591981480686617,0.1,1.1638758792111437,27874267482.80899,0.1,116387587921.11436
BCH,20982433.29,377.1486479,7913496344.975449,0.028389970605885773,0.1,3.52237067759655,27874267482.808994,0.10000000000000002,73907907.7653217
LTC,83880542.21,70.80076282,5938806374.223208,0.021305694859554147,0.1,4.693580784818048,27874267482.80899,0.1,393700101.13697517
BSV,20982141.46,279.04670286,5854997393.355106,0.021005026937357483,0.1,4.7607651396128325,27874267482.808994,0.10000000000000002,99891047.6171931
EOS,1366411730.19,4.13549775,5650792635.774352,0.02027243456445766,0.1,4.932806648458666,27874267482.80899,0.1,6740244867.2131405
XTZ,1923800541.46,1.71872352,3306481238.396037,0.011862127822498857,0.1,8.43019072938418,27874267482.808994,0.10000000000000002,16218005489.800358
XLM,50000000000.0,0.06122697,3061348500.0,0.010982704754082015,0.1,9.105225191711753,27874267482.808987,0.09999999999999999,455261259585.58765
ADA,42014022058.74,0.05451101,2290226776.5841966,0.008216276097646897,0.1,12.170963927154242,27874267482.808994,0.10000000000000002,511351146911.5871
