,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,1.74640606,1746406060.0,0.11306995220368952,0.05,0.44220413138521236,772267974.808171,0.05000000000000002,442204131.38521236
XTZ,1923800541.46,0.91304709,1756520486.1204772,0.11372480430493001,0.05,0.4396578240392935,772267974.808171,0.05000000000000002,845813959.9439182
TRX,104145119673.46,0.01473447,1534523141.475006,0.09935172709033914,0.05,0.5032625145462816,772267974.8081709,0.05000000000000001,52412334804.5889
XMR,22466083.47,57.55956811,1293138061.65641,0.083723403264108,0.05,0.5972045814032845,772267974.808171,0.05000000000000002,13416847.974472597
DASH,17600805.03,72.08768452,1268801280.3006692,0.0821477337977038,0.05,0.6086595172927047,772267974.808171,0.05000000000000002,10712897.49352281
ETC,194571423.67,4.76955994,928020067.8051996,0.0600840704313627,0.05,0.8321673222375592,772267974.808171,0.05000000000000002,161915980.61941352
ZEC,20924230.74,39.51177102,826753413.768525,0.05352762517271858,0.05,0.9340971103923269,772267974.808171,0.05000000000000002,19545263.4714163
NEO,100000000.0,7.91428629,791428629.0,0.051240544397596476,0.05,0.9757897888833776,772267974.808171,0.05000000000000002,97578978.88833776
IOT,2779530283.28,0.26911387,748010151.315677,0.04842944261035041,0.05,1.0324298051969305,772267974.8081709,0.05000000000000001,2869669908.90574
ICX,4105532970.53,0.16926027,694903619.0858098,0.04499109387893637,0.05,1.1113310588656007,772267974.808171,0.05000000000000002,4562606303.34674
DOGE,280666706295.71,0.00243243,682702116.394874,0.044201115329458994,0.05,1.13119317526986,772267974.808171,0.05000000000000002,317488262687.1774
RVN,20754957265.63,0.03072303,637655174.7206684,0.04128457967450094,0.05,1.2111059478917758,772267974.808171,0.05000000000000002,25136452192.644123
ONT,1000000000.0,0.6344417,634441700.0,0.04107652529276469,0.05,1.2172402520328836,772267974.8081712,0.050000000000000024,1217240252.0328836
XEM,8999999999.0,0.04109573,369861569.95890427,0.023946452657885805,0.05,2.0879919341011246,772267974.8081709,0.05000000000000001,18791927404.82213
DCR,20619744.270000003,17.94452212,370011457.1617583,0.02395615700972632,0.05,2.087146113614957,772267974.808171,0.05000000000000002,43036419.116864786
VET,86716263400.0,0.00353265,306338207.90001,0.019833672889006143,0.05,2.520965243291631,772267974.808171,0.05000000000000002,218608686059.5222
BAT,1500000000.0,0.17466598,261998970.0,0.016962957065847495,0.05,2.9475992779978144,772267974.808171,0.05000000000000002,4421398916.996721
LSK,231538505.47,0.85236457,197355218.6533792,0.012777638403457144,0.05,3.9130861604654505,772267974.808171,0.05000000000000002,906030121.369511
ZRX,1000000000.0,0.20896374,208963740.0,0.013529224752062648,0.05,3.6957032584130194,772267974.808171,0.05000000000000002,3695703258.413019
QTUM,107823401.54,1.73919973,187526430.84604958,0.012141279773554677,0.05,4.118182014791114,772267974.808171,0.05000000000000002,444036392.99562854
