,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,1.7265148,1726514800.0,0.285638821325471,0.05,0.1750462341497605,302219913.9438269,0.05000000000000002,175046234.1497605
TRX,104145119673.46,0.01281782,1334913397.8528693,0.22085132982020955,0.05,0.22639664447890787,302219913.9438269,0.05000000000000002,23578105632.92564
BNB,100000000.0,13.18788574,1318788574.0,0.21818359961632458,0.05,0.22916479555715874,302219913.9438269,0.05000000000000002,22916479.555715874
VET,86716263400.0,0.00511082,443191213.309988,0.07332263574669061,0.05,0.6819176573621296,302219913.9438269,0.05000000000000002,59133351192.925385
BAT,1500000000.0,0.18141058,272115870.0,0.04501951351401975,0.05,1.1106295047908339,302219913.9438269,0.05000000000000002,1665944257.186251
ZRX,1000000000.0,0.17904591,179045910.0,0.02962179223459096,0.05,1.687946482239259,302219913.943827,0.050000000000000024,1687946482.239259
REP,11000000.0,8.84869224,97335614.64,0.016103441591557664,0.05,3.104926342342424,302219913.9438269,0.05000000000000002,34154189.765766665
ZIL,20999982720.4,0.0043747,91868624.40693387,0.015198969387571419,0.05,3.289696736996277,302219913.9438269,0.05000000000000002,69083574632.27809
MCO,22111377.4,3.88133858,85821742.15956008,0.01419855843376218,0.05,3.5214842572402993,302219913.9438269,0.05000000000000002,77864867.41999893
OMG,140245398.25,0.60817928,85294345.33099826,0.014111304615560802,0.05,3.5432584982159665,302219913.9438269,0.05000000000000002,496925699.1849951
AE,503616445.26,0.12630881,63611193.89722074,0.010523991133993249,0.05,4.751049232500435,302219913.9438269,0.05000000000000002,2392706525.7271204
SNT,6804870174.89,0.00910809,61979369.99121386,0.010254018205222216,0.05,4.876137237062419,302219913.943827,0.050000000000000024,33181480853.15659
IOST,12013965608.0,0.00460941,55377293.21317129,0.009161754513546743,0.05,5.457469955789479,302219913.9438269,0.05000000000000002,65565856355.54808
QASH,1000000000.0,0.04482907,44829070.0,0.007416630726778034,0.05,6.741605702367391,302219913.9438269,0.05000000000000002,6741605702.367391
FUN,11000000000.0,0.00325466,35801260.0,0.005923047811907973,0.05,8.441599930947318,302219913.943827,0.050000000000000024,92857599240.42049
AION,641095291.0,0.05123666,32847581.45256806,0.005434384025844403,0.05,9.200674770537757,302219913.943827,0.050000000000000024,5898509269.414262
KNC,178212585.95999998,0.18528694,33020464.722015362,0.005462986255788694,0.05,9.152503348698518,302219913.9438269,0.05000000000000002,1631091289.7791224
GNT,1000000000.0,0.02836242,28362420.0,0.004692347971032722,0.05,10.655646236951112,302219913.943827,0.050000000000000024,10655646236.951113
CVC,1000000000.0,0.01899921,18999210.0,0.003143275661763862,0.05,15.906972655380246,302219913.9438269,0.05000000000000002,15906972655.380245
DGD,2000000.0,17.34016195,34680323.9,0.005737597408363694,0.05,8.714449000397801,302219913.943827,0.050000000000000024,17428898.000795603
