,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
KMD,200000000.0,0.72919788,145839576.0,0.049918726944285126,0.025,0.5008140537698967,73038509.25664294,0.025000000000000026,100162810.75397936
SC,91002491209.17,0.00163563,148846404.6964547,0.05094791987519823,0.025,0.4906971680343354,73038509.25664292,0.02500000000000002,44654664720.40922
DGB,21000000000.0,0.00680566,142918860.0,0.048919009114017954,0.025,0.511048781501916,73038509.25664292,0.02500000000000002,10732024411.540236
BTG,20983114.73,6.3749528,133766366.00073475,0.04578624596878959,0.025,0.5460155003107564,73038509.25664294,0.025000000000000026,11457105.887378953
NANO,133248289.0,0.86524811,115292830.2179838,0.039463028268028964,0.025,0.6335043481762851,73038509.25664294,0.025000000000000026,84413370.46855026
REP,11000000.0,10.64334682,117076815.02,0.040073659844498996,0.025,0.6238511804763899,73038509.25664294,0.025000000000000026,6862362.985240289
ZEN,20865535.36,5.47878664,114317816.36681558,0.03912929546697253,0.025,0.6389074912197563,73038509.25664294,0.025000000000000026,13331146.849814715
ZIL,20999982720.4,0.00514231,107988421.14294013,0.03696283722176274,0.025,0.6763550062461294,73038509.25664292,0.02500000000000002,14203443444.024754
OMG,140245398.25,0.75070605,105283068.95093441,0.03603683523338026,0.025,0.6937346145435923,73038509.25664294,0.025000000000000026,97293087.29647635
MONA,105082725.0,0.91185275,95819971.76874375,0.03279775721874719,0.025,0.7622472424946791,73038509.25664292,0.02500000000000002,80099017.36507668
MCO,22111377.4,3.9707961,87799771.14554814,0.030052561326600002,0.025,0.8318758500584807,73038509.25664292,0.02500000000000002,18393920.87058888
AE,503616445.26,0.16125531,81210826.00149934,0.027797262987713955,0.025,0.8993691217387011,73038509.25664294,0.025000000000000026,452937080.06665283
BCD,210000000.0,0.37718888,79209664.8,0.027112295146137513,0.025,0.9220908766759853,73038509.25664294,0.025000000000000026,193639084.1019569
XZC,21347303.34,3.64777808,77870225.19076279,0.02665382480533049,0.025,0.9379516892074814,73038509.25664292,0.02500000000000002,20022739.22777751
SNT,6804870174.89,0.01359431,92507514.66720888,0.0316639522112081,0.025,0.7895413634167481,73038509.25664292,0.02500000000000002,5372726475.756616
NULS,250401085.34,0.29964905,75032447.34109992,0.02568249547558901,0.025,0.9734256557647323,73038509.25664294,0.025000000000000026,243746840.7012902
BTS,3527780933.67,0.02073326,73142399.32082286,0.025035560030331017,0.025,0.9985796191382205,73038509.25664294,0.025000000000000026,3522770141.1472645
THETA,1000000000.0,0.0719315,71931500.0,0.02462108712653447,0.025,1.0153897702208758,73038509.25664294,0.025000000000000026,1015389770.2208759
ARK,381936707.22,0.18668735,71302751.73862767,0.02440587590858538,0.025,1.0243434857097518,73038509.25664294,0.025000000000000026,391234377.99423975
GAS,60464204.03,1.69670323,102589810.27708001,0.03511497267715297,0.025,0.7119470155893323,73038509.25664292,0.02500000000000002,43047309.609142974
XVG,16500000000.0,0.00380683,62812695.0,0.021499855226812123,0.025,1.162798527537195,73038509.25664294,0.025000000000000026,19186175704.36372
IOST,12013965608.0,0.00513877,61737006.04742216,0.021131662829566557,0.025,1.183058815656524,73038509.25664292,0.02500000000000002,14213227923.538692
WAVES,99000000.0,0.59619088,59022897.12,0.02020266354034047,0.025,1.2374605927619524,73038509.25664294,0.025000000000000026,122508598.6834333
MAID,452552412.0,0.12005085,54329301.7301502,0.018596115351713897,0.025,1.344366795277805,73038509.25664292,0.02500000000000002,608396435.8156809
STORJ,425000000.0,0.1288634,54766944.99999999,0.018745914161377438,0.025,1.333623945185238,73038509.25664294,0.025000000000000026,566790176.7037262
ARDR,998999495.0,0.05262949,52576833.93210755,0.017996271578929315,0.025,1.389176635302109,73038509.25664292,0.02500000000000002,1387786757.1326063
QASH,1000000000.0,0.05073981,50739810.0,0.017367485493751764,0.025,1.4394714772610093,73038509.25664294,0.025000000000000026,1439471477.2610092
RCN,1000000000.0,0.04500533,45005330.0,0.015404657918831607,0.025,1.622885761678515,73038509.25664292,0.02500000000000002,1622885761.678515
GXC,100000000.0,0.44285745,44285745.0,0.015158354630565028,0.025,1.649255516795369,73038509.25664294,0.025000000000000026,164925551.6795369
STEEM,352682261.0,0.1232254,43459412.6846294,0.014875513317201475,0.025,1.6806142730611493,73038509.25664294,0.025000000000000026,592722841.6920775
WAN,209675017.96,0.19580042,41054456.58007555,0.014052332460612757,0.025,1.7790640856293738,73038509.25664294,0.025000000000000026,373025294.1063299
AION,641095291.0,0.06230887,39945923.14453117,0.013672897883282732,0.025,1.8284346312983464,73038509.25664292,0.02500000000000002,1172200832.0266912
PIVX,175458680.4,0.22394901,39293797.77148641,0.013449685026229022,0.025,1.858779588610888,73038509.25664294,0.025000000000000026,326139013.7721213
GNT,1000000000.0,0.03897946,38979460.0,0.013342091862470064,0.025,1.8737691403791363,73038509.25664292,0.02500000000000002,1873769140.3791363
ELF,544480199.0,0.10156699,55301214.92703101,0.01892878684472921,0.025,1.320739686334486,73038509.25664294,0.025000000000000026,719116607.2425985
FUN,11000000000.0,0.00290208,31922880.0,0.010926729038180835,0.025,2.2879674157420298,73038509.25664292,0.02500000000000002,25167641573.162327
