,Float,Price,Mkt Cap,Weight,Equal,AWF,Adj Mkt Cap,Adj Weight,Adj Float
LINK,1000000000.0,2.7972191,2797219100.0,0.3188270569669691,0.05,0.15682483311063547,438673418.53138196,0.05000000000000002,156824833.11063546
TRX,104145119673.46,0.01867267,1944667451.7730262,0.2216532128027616,0.05,0.22557760100907073,438673418.531382,0.050000000000000024,23492806252.741684
BNB,100000000.0,18.10657504,1810657504.0,0.20637875780823822,0.05,0.24227299616978362,438673418.53138196,0.05000000000000002,24227299.616978362
VET,86716263400.0,0.00585433,507665622.31052196,0.057863731977437376,0.05,0.8640991220458498,438673418.531382,0.050000000000000024,74931447071.03667
BAT,1500000000.0,0.22444886,336673290.0,0.03837402447669791,0.05,1.3029647185001876,438673418.531382,0.050000000000000024,1954447077.7502813
ZRX,1000000000.0,0.23238475,232384750.0,0.026487215794610035,0.05,1.8877031239415754,438673418.531382,0.050000000000000024,1887703123.9415753
REP,11000000.0,14.30163046,157317935.06,0.017931099585048797,0.05,2.7884514144180375,438673418.53138196,0.05000000000000002,30672965.55859841
OMG,140245398.25,0.91355669,128122121.81300178,0.014603360541189953,0.05,3.4238694483349215,438673418.531382,0.050000000000000024,480181934.3377389
ZIL,20999982720.4,0.00597922,125563516.68147011,0.014311730706391947,0.05,3.4936375638809958,438673418.531382,0.050000000000000024,73366328472.84126
MCO,22111377.4,5.05235448,111714516.66586074,0.012733221566041716,0.05,3.9267360377475264,438673418.531382,0.050000000000000024,86825542.4808162
AION,901012592.0,0.10610909,95605626.21566129,0.01089713009460839,0.05,4.588364052360784,438673418.53138196,0.05000000000000002,4134173787.8572135
AE,503616445.26,0.18293449,92128817.56925102,0.010500843415323131,0.05,4.761522291346481,438673418.5313821,0.05000000000000003,2397980930.394165
SNT,6804870174.89,0.01332395,90667749.96672562,0.010334310917478055,0.05,4.83825195499361,438673418.531382,0.050000000000000024,32923676427.13925
IOST,12013965608.0,0.00595105,71495710.0314884,0.008149081641514337,0.05,6.135660703812576,438673418.53138196,0.05000000000000002,73713616677.96136
DGD,2000000.0,32.92290298,65845805.96000001,0.007505105527073269,0.05,6.662131507629616,438673418.531382,0.050000000000000024,13324263.015259232
KNC,178212585.95999998,0.29524778,52616870.372749165,0.005997271335576154,0.05,8.337124869338021,438673418.53138196,0.05000000000000002,1485780582.4361558
GNT,1000000000.0,0.04088152,40881520.0,0.004659675999615577,0.05,10.730359794141267,438673418.5313821,0.05000000000000003,10730359794.141266
FUN,11000000000.0,0.00297559,32731490.000000004,0.0037307355104374126,0.05,13.402182990489647,438673418.531382,0.050000000000000024,147424012895.3861
CVC,1000000000.0,0.02676047,26760470.0,0.003050158599715291,0.05,16.392590209790114,438673418.5313821,0.05000000000000003,16392590209.790113
NMR,9248182.0,5.70366178,52748502.20788396,0.006012274733271811,0.05,8.31631989857366,438673418.531382,0.050000000000000024,76910839.99223074
