,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,42872646068.0,0.31747592,13611032753.272684,0.28446664395126137,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999978,0.24999999999999978,0.8788376609906964,11961888188.553925,0.24999999999999992,37678095990.883095
ETH,107118247.3115,216.1036592,23148645211.105713,0.4837999830423122,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999978,0.24999999999999978,0.5167424736725038,11961888188.553925,0.24999999999999992,55352548.09120754
EOS,925416980.2969,4.37850122,4051939377.238693,0.084684359888849,0.25,0.084684359888849,0.11573117068709295,0.11573117068709295,0.1827193873506096,0.1827193873506096,0.18271938735060944,0.18271938735060944,2.157652104714904,8742675525.476263,0.1827193873506095,1996727895.2765172
ADA,25927070538.0,0.05960183,1545300850.6038847,0.03229634039052774,0.25,0.03229634039052774,0.04413676016693597,0.04413676016693597,0.06968426681821122,0.06968426681821122,0.06968426681821116,0.06968426681821116,2.1576521047149044,3334221632.723204,0.0696842668182112,55941598315.407486
XTZ,660373611.97278,1.27466762,841756860.284147,0.01759247467907294,0.25,0.01759247467907294,0.02404219259098687,0.02404219259098687,0.03795844001844542,0.03795844001844542,0.03795844001844539,0.03795844001844539,2.157652104714904,1816218461.2502992,0.0379584400184454,1424856513.7712522
ETC,112340206.0,6.01420308,675636812.9330344,0.014120613783606845,0.25,0.014120613783606845,0.019297484991822055,0.019297484991822055,0.03046737205006562,0.03046737205006562,0.030467372050065594,0.030467372050065594,2.157652104714904,1457789191.4478316,0.03046737205006561,242391081.9200059
NEO,70538831.0,11.64054384,821110354.677851,0.017160968689365307,0.25,0.017160968689365307,0.02345248873760824,0.02345248873760824,0.03702740021155566,0.03702740021155566,0.03702740021155562,0.03702740021155562,2.157652104714904,1771670484.9738665,0.037027400211555636,152198257.17127892
ONT,533255142.0,0.99347209,529774100.42598677,0.011072125321588357,0.25,0.011072125321588357,0.015131365781633026,0.015131365781633026,0.023889794503792326,0.023889794503792326,0.023889794503792305,0.023889794503792305,2.1576521047149044,1143068202.8075755,0.023889794503792316,1150579079.4863453
RVN,4089515000.0,0.04283883,175190037.86745,0.003661421071363246,0.25,0.003661421071363246,0.005003763947952514,0.005003763947952514,0.007900072880874414,0.007900072880874414,0.007900072880874407,0.007900072880874407,2.1576521047149044,377999153.9297873,0.007900072880874411,8823750647.013172
XEM,8999999999.0,0.06542738,588846419.9345726,0.0123067196970213,0.25,0.0123067196970213,0.01681858467990528,0.01681858467990528,0.0265536196564144,0.0265536196564144,0.026553619656414375,0.026553619656414375,2.157652104714904,1270525717.3256667,0.026553619656414385,19418868940.276485
VET,55454734800.0,0.00553388,306879847.81502396,0.006413699973150361,0.25,0.006413699973150361,0.008765077840851782,0.008765077840851782,0.013838533246077811,0.013838533246077811,0.013838533246077799,0.013838533246077799,2.157652104714904,662139949.5326759,0.013838533246077806,119652025257.62683
LSK,118937540.197799,1.41359308,168129283.7758305,0.0035138533550395016,0.25,0.0035138533550395016,0.0048020952503537665,0.0048020952503537665,0.007581673087160515,0.007581673087160515,0.007581673087160508,0.007581673087160508,2.157652104714904,362764503.0031301,0.007581673087160511,256625833.9373945
QTUM,95885060.0484598,3.01237661,288841912.13842577,0.006036712339754442,0.25,0.006036712339754442,0.00824987975463219,0.00824987975463219,0.013025125085429618,0.013025125085429618,0.013025125085429606,0.013025125085429606,2.1576521047149044,623220359.6553519,0.013025125085429613,206886601.62427428
ZIL,8687360058.0875,0.01089929,94686056.6075125,0.0019789111701051408,0.25,0.0019789111701051408,0.0027044156288437604,0.0027044156288437604,0.004269801851221194,0.004269801851221194,0.004269801851221191,0.004269801851221191,2.1576521047149044,204299569.32635394,0.004269801851221193,18744300713.748688
ZRX,599919797.87214,0.22409499,134439021.10495925,0.0028097366190398135,0.25,0.0028097366190398135,0.0038398366436337692,0.0038398366436337692,0.006062434129765798,0.006062434129765798,0.006062434129765793,0.006062434129765793,2.1576521047149044,290072636.8429268,0.006062434129765797,1294418214.538963
KMD,115271744.21855,1.03936881,119809855.61505869,0.0025039912956572796,0.25,0.0025039912956572796,0.0034219995807616226,0.0034219995807616226,0.005402742089262734,0.005402742089262734,0.005402742089262729,0.005402742089262729,2.157652104714904,258507987.13342014,0.005402742089262731,248716321.52731246
WTC,42146962.4106683,1.80741912,76177225.71096317,0.0015920819629432642,0.25,0.0015920819629432642,0.002175767870750487,0.002175767870750487,0.003435158998223173,0.003435158998223173,0.00343515899822317,0.00343515899822317,2.1576521047149044,164363951.386602,0.003435158998223172,90938482.15271841
BTS,2736690000.0,0.04579266,125320314.6954,0.002619158295078285,0.25,0.002619158295078285,0.003579388875372891,0.003579388875372891,0.005651232407957167,0.005651232407957167,0.005651232407957162,0.005651232407957162,2.1576521047149044,270397640.766064,0.005651232407957165,5904824938.452231
QKC,2113716585.35544,0.01484933,31387275.102416094,0.0006559849625674039,0.25,0.0006559849625674039,0.0008964808586933792,0.0008964808586933792,0.001415387335144888,0.001415387335144888,0.0014153873351448866,0.0014153873351448866,2.157652104714904,67722820.18599379,0.0014153873351448873,4560665039.162965
WAVES,100000000.0,1.369132,136913200.0,0.002861446241635355,0.25,0.002861446241635355,0.003910503944734286,0.003910503944734286,0.006174005505793082,0.006174005505793082,0.0061740055057930765,0.0061740055057930765,2.1576521047149044,295411054.1432527,0.00617400550579308,215765210.47149044
ARK,113443488.0,0.33263446,37735213.37139648,0.000788655034568549,0.25,0.000788655034568549,0.0010777901673778415,0.0010777901673778415,0.0017016431952308366,0.0017016431952308366,0.001701643195230835,0.001701643195230835,2.157652104714904,81419462.5526596,0.0017016431952308357,244771580.64939997
NULS,73654990.6272104,0.52433317,38619754.72188552,0.0008071416927061713,0.25,0.0008071416927061713,0.0011030543671801103,0.0011030543671801103,0.0017415309720706226,0.0017415309720706226,0.001741530972070621,0.001741530972070621,2.1576521047149044,83327995.05924965,0.001741530972070622,158921845.54955706
