,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
TRX,66718250405.57,0.02343,1563208607.002505,0.22906945174419197,0.25,0.22906945174419197,0.257212885541613,0.25,0.25,0.25,0.2499999999999999,0.2499999999999999,1.0913720624746666,1706042201.5024745,0.25000000000000006,72814434549.82819
BNB,141175529.0,17.37356,2452721523.6132402,0.3594168891972866,0.25,0.25,0.25,0.25,0.25,0.25,0.2499999999999999,0.2499999999999999,0.69557109728022,1706042201.5024745,0.25000000000000006,98197617.61564553
MAID,452552412.0,0.12689,57424375.55868,0.008414852737538902,0.25,0.008414852737538902,0.009448700110598665,0.009448700110598665,0.010224269051956576,0.010224269051956576,0.01022426905195657,0.01022426905195657,1.2150264978905465,69772137.92861445,0.010224269051956577,549863172.2642797
LINK,650000000.0,0.50821,330336500.00000006,0.048406847689506115,0.25,0.048406847689506115,0.0543541047459067,0.0543541047459067,0.05881560262210175,0.05881560262210175,0.05881560262210172,0.05881560262210172,1.2150264978905467,401367600.72042066,0.058815602622101754,789767223.6288553
MANA,1050141509.0,0.05665,59490516.48485,0.008717620881895236,0.25,0.008717620881895236,0.009788666297565134,0.009788666297565134,0.010592140370066673,0.010592140370066673,0.010592140370066668,0.010592140370066668,1.2150264978905467,72282553.90228713,0.010592140370066675,1275949759.969764
BAT,1500150000.0,0.2998,449744970.0,0.06590472521780515,0.25,0.06590472521780515,0.07400176852489705,0.07400176852489705,0.08007598747582861,0.08007598747582861,0.08007598747582857,0.08007598747582857,1.2150264978905465,546452055.8429888,0.08007598747582863,1822722000.8105032
STEEM,308998184.0,0.46839,144731659.40376,0.021208686877191237,0.25,0.021208686877191237,0.023814382531996494,0.023814382531996494,0.025769116541250876,0.025769116541250876,0.025769116541250865,0.025769116541250865,1.2150264978905467,175852801.25923792,0.025769116541250886,375440981.3600588
ICX,632363400.0,0.34867,220486146.67799997,0.032309597395044284,0.25,0.032309597395044284,0.036279149023972085,0.036279149023972085,0.039257016971154204,0.039257016971154204,0.039257016971154184,0.039257016971154184,1.2150264978905465,267896510.63155165,0.03925701697115421,768338287.2961588
OMG,140245398.25,1.85486,260135579.397995,0.038119745685203314,0.25,0.038119745685203314,0.04280313114274609,0.04280313114274609,0.04631650110037088,0.04631650110037088,0.04631650110037086,0.04631650110037086,1.2150264978905467,316071622.0126741,0.046316501100370895,170401875.0809625
SC,40001785993.23,0.00274,109604893.6214502,0.016061281122606973,0.25,0.016061281122606973,0.01803456738375645,0.01803456738375645,0.019514882154036708,0.019514882154036708,0.0195148821540367,0.0195148821540367,1.2150264978905467,133172850.04853655,0.019514882154036715,48603229944.721375
IOST,12013965609.0,0.00985,118337561.24865,0.017340948709304,0.25,0.017340948709304,0.019471454712041418,0.019471454712041418,0.021069712180365244,0.021069712180365244,0.021069712180365234,0.021069712180365234,1.2150264978905467,143783272.6128553,0.021069712180365248,14597286559.68074
