,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
NEO,70538831.0,0.0,0.0,0.0,-22.836682194284286,-22.836682194284286
ICX,490392518.6,121124.70000004768,0.02470564293717281,12.11247000000477,-158.7627401668004,-146.65027016679562
ONT,533483170.0,228028.0,0.042761519212874965,22.8028,-172.7131770767414,-149.9103770767414
RVN,4280345000.0,190830000.0,4.666323512690385,19083.0,-1385.745653296888,17697.254346703114
IOT,2779530283.0,,,,-899.8625129222805,
DOGE,121000000000.0,434000000.0,0.3599688137617463,43400.0,-39173.29655645127,4226.703443548729
MAID,452552412.0,0.0,0.0,0.0,-146.5121474596142,-146.5121474596142
DCR,10292217.81,,,,-3.3320669462373513,
XEM,8999999999.0,0.0,0.0,0.0,-2913.7162724701507,-2913.7162724701507
VET,55454734800.0,0.0,0.0,0.0,-17953.26257669222,-17953.26257669222
MANA,1050141509.0,0.0,0.0,0.0,-339.9793781677376,-339.9793781677376
BAT,1279225522.0,4655000.0,0.3652210622834495,465.5,-414.14446889162963,51.35553110837037
LSK,119627255.2,689715.0,0.5798968087285195,68.9715,-38.72887557176759,30.242624428232418
Total Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17898062.0,50362.0,0.2821764148881911,5.0362,-4.842976449427545,0.19322355057245488
XRP,42909539227.0,36893159.0,0.08605290875092209,3689.3159,-11610.748020212939,-7921.4321202129395
ETH,107480999.6865,362752.38650000095,0.33864667845437957,36.2752386500001,-29.08292251097626,7.192316139023838
XLM,19636142840.5366,18452282.536598206,0.09405940256852485,1845.2282536598207,-5313.277903178235,-3468.0496495184143
BCH,17968462.5,47950.0,0.2675704726636585,4.795,-4.862025884138852,-0.06702588413885202
LTC,63117286.5076922,222768.1776922047,0.35419331224284534,22.27681776922047,-17.07869444795332,5.1981233212671505
EOS,929076209.454,3659229.154000044,0.39541409244661097,365.9229154000044,-251.39560931843542,114.52730608156898
BSV,17854985.7508877,0.0008876994252204895,4.971711931034406e-09,8.876994252204895e-08,-4.831320591939705,-4.831320503169763
ADA,25927070538.0,0.0,0.0,0.0,-7015.51888792098,-7015.51888792098
BNB,155536713.0,0.0,0.0,0.0,-42.086156483331614,-42.086156483331614
XTZ,660373611.97278,-0.02722001075744629,-4.1219139212955724e-09,-2.722001075744629e-06,-178.68827645180676,-178.68827917380784
LINK,350000000.0,0.0,0.0,0.0,-94.70532381101602,-94.70532381101602
TRX,66682072191.4,0.40000152587890625,5.998535002049721e-10,4.000015258789063e-05,-18043.277826503094,-18043.277786502942
XMR,17175313.0139017,47532.47390170023,0.27751683173831143,4.753247390170023,-4.6474102301060505,0.10583716006397292
DASH,9000232.87409112,50979.87309112027,0.5696550660197364,5.097987309112027,-2.4353427677581454,2.662644541353882
ETC,112993627.0,653421.0,0.5816448298127552,65.3421,-30.57456581033189,34.76753418966811
ZEC,7275743.75,191050.0,2.6966585535189935,19.105,-1.9687190508849313,17.13628094911507
NEO,70538831.0,0.0,0.0,0.0,-19.086865231730098,-19.086865231730098
ICX,490392518.573712,121124.67371201515,0.02470563757523969,12.112467371201516,-132.69366361720878,-120.58119624600727
ONT,533483170.0,228028.0,0.042761519212874965,22.8028,-144.3534181787923,-121.5506181787923
RVN,4280345000.0,190830000.0,4.666323512690385,19083.0,-1158.2041692796097,17924.79583072039
IOT,2779530283.0,,,,-752.1037585544,
DOGE,120939931408.434,373931408.43400574,0.3101466486687743,37393.14084340058,-32724.72961633659,4668.411227063989
MAID,452552412.0,0.0,0.0,0.0,-122.45463634261809,-122.45463634261809
DCR,10292217.8106271,,,,-2.784936629968416,
XEM,8999999999.0,0.0,0.0,0.0,-2435.2797548698254,-2435.2797548698254
VET,55454734800.0,0.0,0.0,0.0,-15005.310331680052,-15005.310331680052
MANA,1050141509.4260001,0.42600011825561523,4.056597280310825e-08,4.2600011825561525e-05,-284.1542619930814,-284.1542193930695
BAT,1279225522.3263,4655000.326299906,0.3652210878842155,465.5000326299906,-346.14133519779523,119.35869743219536
LSK,119627255.197799,689714.9977989942,0.5798968068779553,68.97149977989942,-32.36953697180172,36.601962808097696
BTG,17513923.589,-0.000999998301267624,-5.709732686653979e-09,-9.99998301267624e-08,-4.739033727707533,-4.739033827707363
QTUM,95970676.0484598,85615.99845980108,0.08929023814050474,8.561599845980108,-25.96838271866144,-17.406782872681333
SC,41817047634.0,162149544.0,0.38926885296817204,16214.9544,-11315.134391424715,4899.820008575285
DGB,12191558176.3656,,,,-3298.872756724412,
ZRX,600475853.405126,556055.5051259995,0.09268830718247578,55.60555051259995,-162.48074324979612,-106.87519273719617
IOST,12013965608.8475,-0.15250015258789062,-1.2693623929749265e-09,-1.5250015258789063e-05,-3250.818580686607,-3250.8185959366224
ZIL,8687360058.0875,0.08749961853027344,1.0072165324004345e-09,8.749961853027344e-06,-2350.683563897324,-2350.683555147362
OMG,140245398.245133,0.04513302445411682,3.218145749883661e-08,4.5133024454116825e-06,-37.94853101088634,-37.9485264975839
KMD,115646306.91217,374562.71216998994,0.32493887792668374,37.456271216999,-31.292345553329138,6.163925663669861
GNO,1104590.0,0.0,0.0,0.0,-0.2988872960811719,-0.2988872960811719
MONA,65729674.8711679,0.0011679008603096008,1.776823133070593e-09,1.1679008603096008e-07,-17.785571836190737,-17.78557171940065
BCD,186492897.95299998,-0.04700002074241638,-2.520204045453056e-08,-4.700002074241639e-06,-50.462486540267506,-50.46249124026958
XZC,8233143.32977799,189649.99977798946,2.357806390795991,18.964999977798946,-2.2277785857975174,16.73722139200143
BTS,2741000000.0,4310000.0,0.1574895220138206,431.0,-741.6779787599854,-310.6779787599854
NANO,133248297.19700001,-0.0029999911785125732,-2.251432373867601e-09,-2.999991178512573e-07,-36.05520895230966,-36.05520925230878
WTC,42202739.4106683,55777.00066830218,0.13233931339040605,5.577700066830218,-11.419497433140766,-5.841797366310548
QKC,2113716585.35544,0.3554399013519287,1.681588202018247e-08,3.554399013519287e-05,-571.9434676022914,-571.9434320583013
WAVES,100000000.0,0.0,0.0,0.0,-27.058663946004575,-27.058663946004575
STEEM,342405548.69200003,5502866.6920000315,1.6333698085549964,550.2866692000032,-92.65036675304135,457.63630244696185
AE,280408938.5,3836589.0,1.387191816873945,383.6589,-75.87491234327364,307.78398765672637
THETA,870502690.0,0.0,0.0,0.0,-235.54639752802996,-235.54639752802996
NULS,73551948.0366896,-103042.59331040084,-0.13989899724246024,-10.304259331040084,-19.90217444498775,-30.206433776027836
WAN,106152492.636,,,,-28.723446252682496,
REP,11000000.0,0.0,0.0,0.0,-2.9764530340605035,-2.9764530340605035
ZEN,7189575.0,,,,-1.9454029383959583,
GAS,10128375.105773,-0.00422699935734272,-4.1734227185230566e-08,-4.22699935734272e-07,-2.7406029830619016,-2.7406034057618376
QASH,350000000.0,0.0,0.0,0.0,-94.705323811016,-94.705323811016
GXC,65000000.0,,,,-17.588131564902973,
ARK,113443488.0,0.0,0.0,0.0,-30.696292186546028,-30.696292186546028
SNT,3470483788.0,0.0,0.0,0.0,-939.0665454954899,-939.0665454954899
XVG,15901681899.1206,49461150.12059975,0.3120140130758564,4946.115012059975,-4302.782666845681,643.332345214294
ELF,499779999.986466,-0.013534009456634521,-2.7079893882842043e-09,-1.3534009456634523e-06,-135.23379066567952,-135.23379201908045
MCO,15793831.0949625,0.004962500184774399,3.142048843329803e-08,4.962500184774399e-07,-4.273599680185478,-4.273599183935459
WAX,942821661.7021481,0.0021480321884155273,2.2783996911357463e-10,2.1480321884155274e-07,-255.11494505012038,-255.11494483531717
NAS,48627714.82,0.0,0.0,0.0,-13.158009937765264,-13.158009937765264
ARDR,998999495.0,0.0,0.0,0.0,-270.3159161743328,-270.3159161743328
STORJ,135787438.70001298,1.2993812561035156e-05,9.57012247226885e-12,1.2993812561035156e-09,-36.74226671872348,-36.742266717424094
PIVX,56781165.992093995,0.002093993127346039,3.6878278208973825e-09,2.0939931273460388e-07,-15.364224890423749,-15.364224681024437
GNT,964450000.0,0.0,0.0,0.0,-260.9672844272411,-260.9672844272411
POWR,416986284.93735296,7446207.937352955,1.8181878540187268,744.6207937352956,-112.83091754212742,631.7898761931682
Currency Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17898062.0,50362.0,0.2821764148881911,5.0362,-5.03805292439255,-0.001852924392549582
XLM,19636142840.5366,18452282.536598206,0.09405940256852485,1845.2282536598207,-5527.2982550599745,-3682.070001400154
BCH,17968462.5,47950.0,0.2675704726636585,4.795,-5.057869675776231,-0.26286967577623077
LTC,63117286.5076922,222768.1776922047,0.35419331224284534,22.27681776922047,-17.766629139501312,4.51018862971916
BSV,17854985.7508877,0.0008876994252204895,4.971711931034406e-09,8.876994252204895e-08,-5.025927565635156,-5.025927476865213
XMR,17175313.0139017,47532.47390170023,0.27751683173831143,4.753247390170023,-4.834609241885791,-0.08136185171576749
DASH,9000232.87409112,50979.87309112027,0.5696550660197364,5.097987309112027,-2.5334390701925567,2.5645482389194707
ZEC,7275743.75,191050.0,2.6966585535189935,19.105,-2.048019616694719,17.05698038330528
IOT,2779530283.0,,,,-782.3987128162703,
DOGE,120939931408.434,373931408.43400574,0.3101466486687743,37393.14084340058,-34042.891074357394,3350.2497690431846
BTG,17513923.589,-0.000999998301267624,-5.709732686653979e-09,-9.99998301267624e-08,-4.929923360146428,-4.929923460146258
DGB,12191558176.3656,,,,-3431.7522938148622,
MONA,65729674.8711679,0.0011679008603096008,1.776823133070593e-09,1.1679008603096008e-07,-18.50197975088358,-18.501979634093495
BCD,186492897.95299998,-0.04700002074241638,-2.520204045453056e-08,-4.700002074241639e-06,-52.49512991465516,-52.49513461465723
XZC,8233143.32977799,189649.99977798946,2.357806390795991,18.964999977798946,-2.317514143683881,16.647485834115066
NANO,133248297.19700001,-0.0029999911785125732,-2.251432373867601e-09,-2.999991178512573e-07,-37.507523069462685,-37.5075233694618
ZEN,7189575.0,,,,-2.0237643245335484,
XVG,15901681899.1206,49461150.12059975,0.3120140130758564,4946.115012059975,-4476.099981921205,470.01503013877027
PIVX,56781165.992093995,0.002093993127346039,3.6878278208973825e-09,2.0939931273460388e-07,-15.983100258390433,-15.98310004899112
ETH Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,155536713.0,0.0,0.0,0.0,-5.1802702744011855,-5.1802702744011855
LINK,350000000.0,0.0,0.0,0.0,-11.65702014057874,-11.65702014057874
TRX,66682072191.4,0.0,0.0,0.0,-2220.8978815733576,-2220.8978815733576
VET,55454734800.0,0.0,0.0,0.0,-1846.9627441544362,-1846.9627441544362
MANA,1050141509.4260001,1.1920928955078125e-07,2.220446049250313e-14,1.1920928955078126e-11,-34.97577350239041,-34.97577350237849
BAT,1279225522.3263,4655000.0,0.36522106218994654,465.5,-42.6055933660001,422.8944066339999
ZRX,600475853.405126,556055.5329859257,0.09268831183071313,55.60555329859257,-19.999311763070743,35.606241535521825
IOST,12013965608.8475,0.0,0.0,0.0,-400.1343973444446,-400.1343973444446
ZIL,8687360058.0875,0.0,0.0,0.0,-289.3392319016721,-289.3392319016721
OMG,140245398.245133,0.0,0.0,0.0,-4.670981234191434,-4.670981234191434
GNO,1104590.0,0.0,0.0,0.0,-0.036789222505948196,-0.036789222505948196
WTC,42202739.4106683,55777.0,0.1323393118026539,5.5777,-1.4055948094221613,4.172105190577839
AE,280408938.5,3836589.0,1.387191816873945,383.6589,-9.339236124836587,374.3196638751634
REP,11000000.0,0.0,0.0,0.0,-0.36636349013247466,-0.36636349013247466
QASH,350000000.0,0.0,0.0,0.0,-11.65702014057874,-11.65702014057874
SNT,3470483788.0,0.0,0.0,0.0,-115.58714118362283,-115.58714118362283
MCO,15793831.0949625,0.0,0.0,0.0,-0.5260257347739332,-0.5260257347739332
WAX,942821661.7021481,0.0,0.0,0.0,-31.4014031412453,-31.4014031412453
GNT,964450000.0,0.0,0.0,0.0,-32.121751641660474,-32.121751641660474
POWR,416986284.93735296,7446207.977580905,1.8181878640200377,744.6207977580905,-13.888050062456653,730.7327476956339
10 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,17898062.0,50362.0,0.2821764148881911,5.0362,-4.830103944615026,0.20609605538497444
XRP,42909539227.0,36893159.0,0.08605290875092209,3689.3159,-11579.88695546735,-7890.57105546735
ETH,107480999.6865,362752.375,0.3386466676822186,36.2752375,-29.00562086313758,7.269616636862423
XLM,19636142840.5366,18452282.831596375,0.09405940407367641,1845.2282831596376,-5299.155349394807,-3453.927066235169
BCH,17968462.5,47950.0,0.2675704726636585,4.795,-4.849102746426801,-0.054102746426800685
LTC,63117286.5076922,222768.17430650443,0.3541933068406333,22.276817430650443,-17.03329972452888,5.243517706121562
EOS,929076209.454,3659229.1570999622,0.3954140927828975,365.92291570999623,-250.72740636007072,115.19550934992552
BSV,17854985.7508877,0.0,0.0,0.0,-4.8184790680917144,-4.8184790680917144
ADA,25927070538.0,0.0,0.0,0.0,-6996.871822094805,-6996.871822094805
BNB,155536713.0,,,,-41.97429257948458,
40 Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,17513923.589,,,,-2.810860175413391,
QTUM,95970676.0484598,85616.0,0.0892902397482187,8.5616,-15.402610953581195,-6.841010953581195
SC,41817047634.0,162149544.0,0.38926885296817204,16214.9544,-6711.338738602245,9503.615661397755
DGB,12191558176.3656,,,,-1956.6583798335637,
ZRX,600475853.405126,556055.5329859257,0.09268831183071313,55.60555329859257,-96.3721038325148,-40.76655053392223
IOST,12013965608.8475,0.0,0.0,0.0,-1928.1560358014374,-1928.1560358014374
ZIL,8687360058.0875,0.0,0.0,0.0,-1394.2595040263832,-1394.2595040263832
OMG,140245398.245133,0.0,0.0,0.0,-22.50838898028696,-22.50838898028696
KMD,115646306.91217,374562.6936199963,0.32493886178197595,37.45626936199963,-18.56040977232637,18.89585958967326
GNO,1104590.0,0.0,0.0,0.0,-0.17727883905522715,-0.17727883905522715
MONA,65729674.8711679,0.0,0.0,0.0,-10.54914534138294,-10.54914534138294
BCD,186492897.95299998,-2.9802322387695312e-08,-1.1102230246251565e-14,-2.9802322387695314e-12,-29.93078376696583,-29.930783766968812
XZC,8233143.32977799,189650.0,2.357806393621198,18.965,-1.3213609495634844,17.643639050436516
BTS,2741000000.0,4310000.0,0.1574895220138206,431.0,-439.9110057581344,-8.911005758134422
NANO,133248297.19700001,1.4901161193847656e-08,2.220446049250313e-14,1.4901161193847657e-12,-21.385404026082114,-21.385404026080625
WTC,42202739.4106683,55777.0,0.1323393118026539,5.5777,-6.773239525682431,-1.195539525682431
QKC,2113716585.35544,0.0,0.0,0.0,-339.23647900450965,-339.23647900450965
WAVES,100000000.0,0.0,0.0,0.0,-16.04928879088414,-16.04928879088414
STEEM,342405548.69200003,5502866.670000017,1.6333698019182608,550.2866670000017,-54.95365534559051,495.33301165441117
AE,280408938.5,3836589.0,1.387191816873945,383.6589,-45.00364033531772,338.6552596646823
THETA,870502690.0,0.0,0.0,0.0,-139.70949065051494,-139.70949065051494
NULS,73551948.0366896,-103042.59052079916,-0.1398989934603745,-10.304259052079917,-11.804564551729353,-22.10882360380927
WAN,106152492.636,,,,-17.036720101873662,
REP,11000000.0,0.0,0.0,0.0,-1.765421766997256,-1.765421766997256
ZEN,7189575.0,,,,-1.1538756545872086,
GAS,10128375.105773,0.0,0.0,0.0,-1.625532170549526,-1.625532170549526
QASH,350000000.0,0.0,0.0,0.0,-56.1725107680945,-56.1725107680945
GXC,65000000.0,,,,-10.432037714074692,
ARK,113443488.0,0.0,0.0,0.0,-18.206873003572,-18.206873003572
SNT,3470483788.0,0.0,0.0,0.0,-556.9879655769355,-556.9879655769355
XVG,15901681899.1206,49461150.0,0.3120140123127113,4946.115000000001,-2552.106850597615,2394.0081494023857
ELF,499779999.986466,0.0,0.0,0.0,-80.21113551690866,-80.21113551690866
MCO,15793831.0949625,0.0,0.0,0.0,-2.534797563574991,-2.534797563574991
WAX,942821661.7021481,0.0,0.0,0.0,-151.31617126959048,-151.31617126959048
NAS,48627714.82,0.0,0.0,0.0,-7.804402383869367,-7.804402383869367
ARDR,998999495.0,0.0,0.0,0.0,-160.3323139720242,-160.3323139720242
STORJ,135787438.70001298,0.0,0.0,0.0,-21.79291817870986,-21.79291817870986
PIVX,56781165.992093995,-7.450580596923828e-09,-1.1102230246251565e-14,-7.450580596923828e-13,-9.112973308902461,-9.112973308903205
GNT,964450000.0,0.0,0.0,0.0,-154.78736574368213,-154.78736574368213
POWR,416986284.93735296,7446207.977580905,1.8181878640200377,744.6207977580905,-66.9233330879748,677.6974646701157
Platform Index,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding Units per 1 bps,Total Flow Units per 1 bps
XRP,37554830319.37534,-123265671.50775146,-0.3271547254871332,-12326.567150775147,-35094.6431720829,-47421.210322858045
ETH,55140278.222348414,-212269.86885912716,-0.38348707725136544,-21.226986885912716,-51.52808233097825,-72.75506921689097
EOS,2046000246.442656,49272351.166139126,2.4676547707225494,4927.235116613912,-1911.9683931005177,3015.266723513395
ADA,57096277108.913055,1154678793.5055695,2.0640790186138513,115467.87935055695,-53355.945281901026,62111.93406865592
XTZ,1454266678.1173575,29410164.3461051,2.0640790186138513,2941.01643461051,-1358.9988214977484,1582.0176131127614
ETC,248833181.1061145,6442099.186108589,2.6577294573216337,644.209918610859,-232.53231677598538,411.6776018348736
NEO,155339749.46424726,3141492.292968333,2.0640790186138513,314.1492292968333,-145.16356568587446,168.98566361095885
ONT,1174830101.3266356,24251021.840290308,2.1077231693728216,2425.102184029031,-1097.867913215113,1327.2342708139179
RVN,9426123320.934303,602372673.9211311,6.8267191358703405,60237.26739211311,-8808.625458588966,51428.64193352415
DCR,22665395.97366275,,,,-21.180603860677735,
XEM,19819689739.72486,400820799.4483757,2.0640790186138958,40082.07994483757,-18521.317585029257,21560.762359808312
VET,122121737606.3161,2469712348.6892548,2.0640790186138736,246971.2348689255,-114121.6394376106,132849.5954313149
LSK,263441675.8554117,6815841.918017238,2.6559453557119195,681.5841918017238,-246.18382062110672,435.40037118061707
QTUM,211345447.06705135,4458845.442777067,2.1552122794663786,445.88454427770677,-197.5003744601094,248.38416981759735
ZRX,1322360568.0009403,27942353.461977243,2.1586804904417667,2794.2353461977245,-1235.7337760326157,1558.501570165109
ZIL,19131197891.96706,386897178.21837234,2.0640790186138513,38689.717821837236,-17877.92829213497,20811.789529702266
KMD,254674880.3109869,5958558.783674419,2.395724875265204,595.855878367442,-237.99133089933954,357.8645474681024
BTS,6036196620.291336,131371681.83910465,2.224819248808063,13137.168183910466,-5640.770167356217,7496.398016554249
WTC,92938355.70876029,1999873.5560418963,2.199149918384813,199.98735560418964,-86.85003774111864,113.137317863071
QKC,4654800769.345586,94135730.182621,2.0640790186138736,9413.573018262101,-4349.868462940173,5063.704555321928
WAVES,220218774.91030052,4453564.43881008,2.0640790186138736,445.35644388100803,-205.79241763430198,239.56402624670605
NULS,161975198.88905865,3053353.3395015895,1.9212923993822129,305.33533395015894,-151.36433208182902,153.97100186832992
WAN,233767718.81974617,,,,-218.4537809746988,
ARK,249823859.48911378,5052278.839713782,2.0640790186138736,505.2278839713782,-233.45809660387928,271.7697873674989
ELF,1100609393.2168956,22258024.351682425,2.0640790186138736,2225.8024351682425,-1028.5093448248624,1197.29309034338
NAS,107087357.8434786,2165666.6146294475,2.064079018613807,216.56666146294475,-100.07214996839174,116.49451149455301
ARDR,2199984449.249089,44491086.253211975,2.0640790186138513,4449.108625321198,-2055.8652129149677,2393.24341240623
POWR,918282088.2330135,34637079.21565759,3.919795716854124,3463.7079215657595,-858.1261569760378,2605.581764589722
