,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BNB,0.25,22.41530244,77314155.99871945,73494494.98994254,-3819661.008776918,-4.940441966203679,-381.9661008776918,-8561.885673001012,-190.9208829476496,-572.8869838253414
LINK,0.15665243190535513,1.83752364,542736084.7166351,561776555.1444743,19040470.42783916,3.508237422204985,1904.0470427839161,3498.731452787537,-1459.3593158528329,444.68772693108326
TRX,0.25,0.01575331,95466143850.37607,104574932688.72554,9108788838.349472,9.541381343134226,910878.8838349472,14349.357429505912,-271660.3262034077,639218.5576315395
ICX,0.024656646103809594,0.20642106,760251362.160941,787117199.2941787,26865837.13323772,3.5338097990214923,2686.583713323772,554.5674578830291,-2044.7396868716569,641.844026452115
MAID,0.02256366973532624,0.2046938,701761497.7655702,726380957.2448082,24619459.479238033,3.5082374222050072,2461.9459479238035,503.9450714751255,-1886.961652468198,574.9842954556054
MANA,0.00803964616488071,0.03143062,1628427689.212242,1685556798.798734,57129109.58649206,3.5082374222050072,5712.910958649207,179.56033343513892,-4378.6679849845395,1334.2429736646673
BAT,0.05558299586728721,0.17838514,1976444042.8074644,2053254020.529599,76809977.72213459,3.8862713063724685,7680.997772213459,1370.175862935986,-5333.85623738169,2347.1415348317687
SC,0.01876312144732562,0.00184211,64593189424.67728,67119534188.974014,2526344764.2967377,3.9111627507459223,252634.47642967378,465.3804953758664,-174360.28007468442,78274.19635498937
IOST,0.021056370993923944,0.0071955,18629750447.04628,19283326323.89296,653575876.8466797,3.508237422204985,65357.587684667975,470.2805221850284,-50093.40751887756,15264.180165790414
OMG,0.037008768159103214,1.08337759,217474966.69453928,225104504.86004493,7629538.165505648,3.508237422204985,762.9538165505649,826.567067055853,-584.7669383843582,178.1868781662066
GNO,0.003814514690177588,14.17757726,1712859.5766204232,1772950.7572772426,60091.18065681937,3.508237422204985,6.009118065681937,85.19473564066742,-4.6056963048510875,1.4034217608308497
STEEM,0.013744246445438766,0.16479498,522426407.34615374,549586884.5901295,27160477.24397576,5.198909714757116,2716.047724397576,447.59103042114407,-1427.693506523917,1288.354217873659
AE,0.01402668750266684,0.20536532,428873697.452888,450077621.4349964,21203923.982108414,4.944095221516287,2120.3923982108413,435.45506338413685,-1169.1925618525117,951.1998363583295
THETA,0.02347718839135837,0.1107235,1349866347.7311394,1397222864.091995,47356516.36085558,3.508237422204985,4735.6516360855585,524.3479239281194,-3629.646314647001,1106.0053214385575
REP,0.022077188570173864,8.23976679,17057419.80537996,17655834.590254907,598414.7848749459,3.508237422204985,59.84147848749459,493.0798271057573,-45.86557849823188,13.975899989262707
GAS,0.003533059527165069,1.43210551,15705813.284139067,16256810.503234876,550997.2190958094,3.508237422204985,55.09972190958094,78.90861534617859,-42.23125304303356,12.868468866547381
QASH,0.008031276318450156,0.09420639,542736084.7166351,561776555.1444744,19040470.42783928,3.5082374222050072,1904.047042783928,179.3733982908494,-1459.3593158528329,444.6877269310951
GXC,0.012456775881957325,0.78678511,,104329931.66968809,,,,,-271.0238729440975,
SNT,0.013089593902809796,0.0154846,5381590809.061934,5570389791.735389,188798982.67345428,3.508237422204985,18879.89826734543,292.34767271053704,-14470.52241866865,4409.37584867678
MCO,0.012737309928757977,3.310961,24491091.57473084,25350297.214462038,859205.6397311985,3.508237422204985,85.92056397311985,284.47963641300487,-65.8539272612562,20.06663671186365
WAX,0.009496050452932807,0.04135017,1462009535.0235875,1513300300.6474905,51290765.623903036,3.5082374222050072,5129.0765623903035,212.08818779785466,-3931.1873576939365,1197.889204696367
STORJ,0.005134701134020629,0.15524564,210562122.382129,217949141.5565279,7387019.174398899,3.508237422204985,738.7019174398899,114.68025194218286,-566.1790389790269,172.522878460863
GNT,0.01405775687707893,0.05984118,1495548048.2998822,1548015424.597395,52467376.29751277,3.508237422204985,5246.737629751277,313.97097091471954,-4021.3688347836123,1225.368794967665
