,New Weight,Old Weight,Turnover
10 Index,,,0.014880541559428584
20 Index,,,0.1884006554027144
40 Index,,,0.1199357112284057
Total Index,,,0.001838904242001906
ETH Index,,,0.011006020060829557
Currency Index,,,0.0015456500565499953
Platform Index,,,0.025312486002318828
Application Index,,,0.05914897104860444
Application Index,New Weight,Old Weight,Turnover
TRX,0.25,0.26296780383111,0.012967803831110014
BNB,0.25,0.279417667728392,0.029417667728391994
LINK,0.060990143241149326,0.054863658987746006,0.006126484253403321
MAID,0.016911960237123838,0.01521455180633,0.0016974084307938373
MANA,0.010542167068304414,0.009482743829827,0.0010594232384774135
BAT,0.07312131046747325,0.06503421564756201,0.008087094819911239
SC,0.024227799649449204,0.021582656547079002,0.0026451431023702017
OMG,0.0530610830555936,0.047704915734951,0.005356167320642598
ICX,0.031306253323826166,0.028144451056585,0.003161802267241165
IOST,0.026604236509784787,0.023924607566871002,0.002679628942913785
AE,0.025300952332645142,0.022304411380497,0.0029965409521481405
STEEM,0.021220648942499115,0.019206654583902003,0.002013994358597112
RDD,0.008171525117686207,0.0,0.008171525117686207
GNO,0.004311662491661904,0.0038644984304580005,0.0004471640612039034
REP,0.03578777507035486,0.032196105499999,0.0035916695703558585
MCO,0.017453548592157985,0.015698707240062,0.0017548413520959844
GAS,0.005598843051666599,0.00503593952641,0.0005629035252565986
SNT,0.016786520669363845,0.015091524511609002,0.0016949961577548429
WAX,0.01217780027684976,0.010947496010530001,0.0012303042663197577
THETA,0.01956124075134072,0.017592486891003,0.001968753860337718
QASH,0.007297127263362358,0.006564976050711001,0.0007321512126513569
STORJ,0.006287759716633658,0.005654021207010001,0.0006337385096236575
POLY,0.0076103687384087215,0.006650878313638001,0.0009594904247707207
GNT,0.015669273432664443,0.014091528128609001,0.0015777453040554425
LRC,0.0,0.008757544679341001,0.008757544679341001
PPT,0.0,0.008005954809755,0.008005954809755
10 Index,New Weight,Old Weight,Turnover
BTC,0.6523069412188751,0.658335524906221,0.006028583687345934
XRP,0.07977333520904666,0.080355986572245,0.0005826513631983499
ETH,0.1239824693910873,0.125027690347674,0.0010452209565866982
XLM,0.011092169197526114,0.011089274604555001,2.894592971112997e-06
EOS,0.033540349705586975,0.034907038701804005,0.0013666889962170303
LTC,0.030604771857833068,0.030736823838864002,0.00013205198103093466
BCH,0.034272626611397135,0.034579447283797006,0.0003068206723998712
BSV,0.014877646966460331,0.0,0.014877646966460331
ADA,0.01002163204779443,0.010134527028553001,0.00011289498075857038
TRX,0.009528057794392671,0.009636024372803,0.00010796657841032932
XTZ,0.0,0.005197662343478,0.005197662343478
ETH Index,New Weight,Old Weight,Turnover
TRX,0.21939532133583145,0.21730462031425601,0.0020907010215754362
BNB,0.4597271517762389,0.45539791544593705,0.0043292363303018555
LINK,0.03636151561161451,0.036020553573679004,0.0003409620379355091
VET,0.042337129269166336,0.041904555100103005,0.00043257416906333085
MANA,0.006285100379560541,0.006225864050082,5.923632947854064e-05
BAT,0.04359395683974848,0.042697998858925,0.0008959579808234808
ZIL,0.017861082839459502,0.017667461196633,0.00019362164282650182
ZRX,0.02024579128531493,0.019750322619443,0.0004954686658719294
OMG,0.0316343149460487,0.031320504404244005,0.00031381054180469603
IOST,0.0158610934452266,0.015707621848266,0.00015347159696059778
AE,0.015084092680265929,0.014643887408968001,0.00044020527129792764
GNO,0.00257055607137516,0.0025372236434460004,3.333242792915962e-05
WTC,0.009702082696124334,0.009611363693772001,9.071900235233313e-05
REP,0.02133619750293826,0.021138246417097002,0.00019795108584125948
MCO,0.010405574505744771,0.010306934236823,9.86402689217708e-05
SNT,0.010007901292678796,0.009908290427737,9.961086494179525e-05
AION,0.007141706409305855,0.006853942492718,0.000287763916587855
WAX,0.0072602432352223455,0.007187542242361001,7.270099286134455e-05
QASH,0.0043504506270395215,0.004310213279748,4.023734729152132e-05
POWR,0.0049597229177568225,0.004880560444058,7.916247369882216e-05
POLY,0.004537201045710761,0.004366612125923,0.00017058891978776088
GNT,0.009341813287627688,0.009251746114945001,9.006717268268682e-05
LRC,0.0,0.0057497369500370005,0.0057497369500370005
PPT,0.0,0.005256283110786001,0.005256283110786001
Total Index,New Weight,Old Weight,Turnover
BTC,0.5944822948325789,0.5946740351905371,0.00019174035795821442
XRP,0.07270171814040229,0.07258550842055901,0.00011620971984327433
ETH,0.11299187279059235,0.11293742828202201,5.4444508570339334e-05
XLM,0.010108888596057396,0.010016934263674001,9.195433238339511e-05
EOS,0.03056711925402335,0.031531504492806,0.0009643852387826481
LTC,0.027891769743972897,0.027764552222518002,0.00012721752145489554
BCH,0.03123448246589642,0.031235591386085,1.1089201885812472e-06
BSV,0.01355879747930294,0.013596027339270001,3.722985996706084e-05
ADA,0.009133250685035269,0.009154511422843,2.1260737807731953e-05
TRX,0.008683430000490223,0.008704214310454001,2.078430996377799e-05
BNB,0.018195504432216642,0.01824112642816,4.5621995943358196e-05
DASH,0.00575120427358895,0.005728321664691001,2.2882608897949533e-05
XTZ,0.004707066641174886,0.004695044885804,1.2021755370885713e-05
XMR,0.0062020362021768406,0.006196526214729,5.5099874478404046e-06
ZEC,0.0023700826945406675,0.0022967202384330003,7.336245610766725e-05
ETC,0.003754698357160925,0.0037411491958170002,1.3549161343924618e-05
ONT,0.0029505370393445854,0.0029583782644380004,7.841225093415012e-06
IOT,0.005566065886462057,0.005581216956316,1.5151069853943516e-05
NEO,0.0034543379716326025,0.003460503997904,6.166026271397541e-06
RVN,0.0008891828963015556,0.0008373980067094357,5.178488959211994e-05
LINK,0.0014391495388448845,0.00144281616025,3.6666214051155575e-06
MAID,0.0003990618562738295,0.0004001155158471276,1.0536595732980967e-06
DOGE,0.0015887948712296253,0.0015878175999390002,9.772712906250432e-07
XEM,0.003458557151078357,0.0034639742137650004,5.417062686643385e-06
VET,0.0016756578772606238,0.0016785019464750001,2.8440692143763113e-06
BTG,0.002008402969858914,0.002012559924014,4.156954155086056e-06
DCR,0.0011064278214853644,0.001091713168204,1.4714653281364424e-05
MANA,0.0002487574888091069,0.0002493792119159843,6.217231068774017e-07
BAT,0.0017254017558692776,0.0017102836201000002,1.5118135769277494e-05
LSK,0.0009567720276794033,0.0009520844519811527,4.687575698250645e-06
ZIL,0.0007069223793154504,0.0007076764790124772,7.540996970268384e-07
QTUM,0.0013049437719802892,0.0012217641825360002,8.317958944428902e-05
ZRX,0.0008013065655190672,0.0007911062384759193,1.0200327043147911e-05
SC,0.000571689536043038,0.0005675852872703568,4.104248772681166e-06
DGB,0.0007166649792078311,0.0007081986278968734,8.466351310957698e-06
OMG,0.0012520520390997634,0.00125455400926,2.501970160236674e-06
ICX,0.0007387157602795714,0.0007401487533832115,1.4329931036401178e-06
BCD,0.0012462542287188909,0.0011369469983030002,0.00010930723041589069
MONA,0.0006963709638136979,0.0,0.0006963709638136979
KMD,0.0006299433741371026,0.0006277900750244648,2.153299112637834e-06
IOST,0.0006277649579046231,0.0006291744127536988,1.4094548490756805e-06
AE,0.0005970121063315693,0.0005865661492217571,1.044595710981218e-05
STEEM,0.0005007315201545885,0.00050510068284351,4.369162688921523e-06
WAVES,0.0010377980760106855,0.00104048385443,2.6857784193145672e-06
BTS,0.000739056562509857,0.0007384764479655253,5.801145443317269e-07
QKC,0.00015340353284313784,0.00011055310890146231,4.285042394167553e-05
RDD,0.00019281880611887362,0.0,0.00019281880611887362
GNO,0.00010173983461549721,0.000101629400765511,1.1043384998620735e-07
WTC,0.0003839979605663721,0.0003849866113538257,9.886507874536012e-07
ZEN,0.00028694432206206785,0.0002780076573955129,8.936664666554946e-06
NANO,0.0009035491254510789,0.0009054196423856688,1.870516934589922e-06
ELF,0.0003332628068606957,0.0002977550828969443,3.550772396375136e-05
REP,0.0008444636666148468,0.0008467000227401035,2.236356125256641e-06
MCO,0.00041184140703352156,0.00041284793830582473,1.0065312723031789e-06
NULS,0.0002197481970324233,0.0002189404383056505,8.077587267728097e-07
GAS,0.00013211269834228765,0.0001324362075881902,3.23509245902544e-07
SNT,0.00039610193051367983,0.00039688011791249916,7.78187398819334e-07
XVG,0.0006403980086301624,0.0006311451944438517,9.252814186310669e-06
XZC,0.00021632515123936049,0.0002105512992824283,5.773851956932181e-06
AION,0.00028266103083544484,0.0002745371186396171,8.123912195827734e-06
WAX,0.00028735259045512587,0.0002878995759615636,5.469855064377184e-07
THETA,0.00046157541383723546,0.0004626509579137668,1.075544076531345e-06
QASH,0.00017218613988883091,0.00017264713495941032,4.609950705794074e-07
POWR,0.00019630047949949052,0.00019549259467553323,8.078848239572887e-07
NAS,0.00016994100324792933,0.00021355055951884671,4.3609556270917386e-05
STORJ,0.0001483686709962587,0.0001486906509406603,3.219799444015975e-07
STRAT,0.0003874654878703652,0.00038893008376971263,1.4645958993474563e-06
POLY,0.00017957751987916215,0.00017490621092044122,4.671308958720922e-06
PIVX,0.00015957476694137402,0.00015989912410191944,3.2435716054542087e-07
GNT,0.00036973888625726223,0.00037058200057571764,8.431143184554099e-07
LRC,0.0,0.00023030777058255213,0.00023030777058255213
PPT,0.0,0.0002105423005113591,0.0002105423005113591
40 Index,New Weight,Old Weight,Turnover
ZIL,0.034998450901574114,0.0,0.034998450901574114
QTUM,0.06460541053629207,0.05879818320662301,0.005807227329669061
ZRX,0.03967124158324848,0.038072494030094,0.0015987475531544781
SC,0.028303316946226783,0.027315405201204002,0.0009879117450227806
DGB,0.0354807894354275,0.034082512210584004,0.0013982772248434944
OMG,0.0619868363186944,0.060376214603008,0.0016106217156863986
ICX,0.03657248380140298,0.03562013244751,0.0009523513538929815
BCD,0.06169979719263347,0.054716301932893,0.0069834952597404715
MONA,0.03447606936693124,0.0,0.03447606936693124
KMD,0.031187359313562268,0.030212799142588002,0.0009745601709742653
IOST,0.031079509858252263,0.030279421281775003,0.0008000885764772592
AE,0.029556991690267306,0.028228871330257,0.001328120360010305
STEEM,0.02479031366919113,0.024308293623374003,0.00048202004581712754
WAVES,0.051379509365907856,0.050073951398169,0.0013055579677388532
BTS,0.03658935630462653,0.035539651679018,0.0010497046256085288
QKC,0.007594731995240467,0.005320439119236,0.0022742928760044667
RDD,0.009546111024786513,0.0,0.009546111024786513
GNO,0.005036955556524883,0.004890979954071,0.00014597560245388237
WTC,0.019011045855134433,0.018527727060619,0.00048331879451543255
ZEN,0.014206095408805028,0.01337929643546,0.000826798973345028
NANO,0.04473308616270124,0.043573899753171004,0.0011591864095302357
ELF,0.016499239979542564,0.014329653925955001,0.0021695860535875626
REP,0.041807871753618164,0.04074798047751,0.0010598912761081644
MCO,0.020389524628227983,0.019868571251272,0.0005209533769559814
NULS,0.010879336557425364,0.010536648714080001,0.00034268784334536354
GAS,0.006540661212174993,0.006373577248592,0.00016708396358299307
SNT,0.01961029155778879,0.01910010967553,0.0005101818822587888
XVG,0.031704949395168644,0.030374266411903002,0.0013306829832656422
XZC,0.010709867739309351,0.010132916029586,0.0005769517097233504
AION,0.013994037392142337,0.013212274536707001,0.0007817628554353355
WAX,0.014226308039961147,0.013855351347222001,0.00037095669273914597
THETA,0.022851765527920332,0.022265373443551003,0.000586392084369329
QASH,0.008524624964718685,0.008308753863094001,0.0002158711016246838
POWR,0.009718482388930954,0.009408206232895,0.0003102761560359532
NAS,0.008413472302427798,0.010277257347973,0.0018637850455452028
STORJ,0.0073454650738638315,0.00715583273768,0.00018963233618383112
STRAT,0.01918271687256097,0.018717509194433,0.0004652076781279692
POLY,0.00889055884551757,0.008417473339514,0.00047308550600357047
PIVX,0.0079002586554636,0.0076952476819240005,0.0002050109735395999
GNT,0.01830510482580596,0.017834495948054002,0.00047060887775195875
BTG,0.0,0.096855734369947,0.096855734369947
LRC,0.0,0.011083708854933,0.011083708854933
PPT,0.0,0.01013248295797,0.01013248295797
Platform Index,New Weight,Old Weight,Turnover
XRP,0.2499999999999997,0.234725641620729,0.015274358379270686
ETH,0.2499999999999997,0.274931568658665,0.024931568658665332
EOS,0.218335446505924,0.21845074042508303,0.00011529391915901521
ADA,0.06523717036584137,0.063422593711195,0.0018145766546463632
XTZ,0.033621732172186516,0.032527342038722006,0.001094390133464511
ETC,0.0268191364548652,0.025918738259177003,0.0009003981956881985
ONT,0.021075156496233264,0.020495689397617003,0.0005794670986162612
NEO,0.024673716131084256,0.023974424079847,0.0006992920512372547
RVN,0.006351273833692308,0.005801506066350001,0.0005497677673423074
XEM,0.02470385297258777,0.023998465787861002,0.0007053871847267669
VET,0.01196892346257693,0.011628686893012,0.0003402365695649289
DCR,0.007903015342173181,0.007563405354806,0.00033960998736718134
LSK,0.0068340508679196185,0.006596055495225001,0.00023799537269461775
ZIL,0.005049419673806958,0.004902793358844,0.00014662631496295715
QTUM,0.0093209791460129,0.008464400750711,0.000856578395301899
ZRX,0.005723588975356451,0.0054807959953000005,0.0002427929800564504
KMD,0.004499572456359925,0.0043493391427580005,0.00015023331360192443
WAVES,0.0074128053882263545,0.007208487893517,0.00020431749470935408
BTS,0.00527894837677528,0.005116176009976,0.00016277236679927958
QKC,0.0010957339015348706,0.0007659136119346661,0.0003298202896002045
WTC,0.002742828510625439,0.002667193071081,7.563543954443915e-05
ELF,0.002380436413881893,0.00206285172149,0.0003175846923918926
NULS,0.001569621929996912,0.0015168226707280002,5.2799259268911753e-05
AION,0.0020189970099703924,0.0019019973136600002,0.00011699969631039217
POWR,0.0014021390921621418,0.001354375655124,4.7763437038141716e-05
NAS,0.0012138580844159054,0.0014794815089050001,0.0002656234244890947
STRAT,0.002767596435790293,0.0026945135076710002,7.308292811929271e-05
Currency Index,New Weight,Old Weight,Turnover
BTC,0.8424857506783574,0.84384384901949,0.001358098341132652
XLM,0.014326069373978229,0.014214053185836002,0.000112016188142227
LTC,0.03952753307332165,0.039397964645028004,0.00012956842829364712
BCH,0.044264743687180114,0.044323377349389,5.863366220888733e-05
BSV,0.01921519576266504,0.019292794644495,7.759888182996139e-05
DASH,0.008150465862240228,0.008128501861370001,2.196400087022682e-05
XMR,0.008789373831556804,0.008792885214691001,3.511383134197424e-06
ZEC,0.003358823156612623,0.0032590513986370004,9.97717579756226e-05
IOT,0.00788809227363418,0.007919759935578,3.166766194382005e-05
DOGE,0.002251601185429384,0.0022531168939380003,1.5157085086164694e-06
BTG,0.002846259507531261,0.0028558272468010002,9.567739269739431e-06
DGB,0.0010156400589908883,0.001004935512012,1.0704546978888233e-05
BCD,0.0017661609749269405,0.0016133304540060002,0.00015283052092094035
MONA,0.0009868798773299363,0.0,0.0009868798773299363
ZEN,0.0004066504665936862,0.0003944935171053093,1.2156949488376903e-05
NANO,0.0012804876946668471,0.001284792593582,4.304898915152931e-06
XVG,0.0009075563758978756,0.0008955965094373262,1.1959866460549331e-05
XZC,0.00030657070701126305,0.00029877278691949587,7.797920091767187e-06
PIVX,0.00022614545207572408,0.0002268972316805063,7.517796047822132e-07
20 Index,New Weight,Old Weight,Turnover
BNB,0.2658307656485132,0.24026225780460803,0.025568507843905186
DASH,0.08402333890464735,0.075450356753473,0.008572982151174344
XTZ,0.06876880681398398,0.0,0.06876880681398398
XMR,0.09060985576664317,0.081617294017435,0.008992561749208164
ZEC,0.03462618470881728,0.030251157580912003,0.004375027127905277
ETC,0.05485499689121339,0.049276395079608,0.0055786018116053895
ONT,0.04310644550499648,0.038966159466821006,0.004140286038175477
IOT,0.08131852358148803,0.07351277304628501,0.007805750535203021
NEO,0.05046682334247109,0.04557988822416301,0.004886935118308081
RVN,0.012990690695383451,0.011029753922569,0.0019609367728144513
LINK,0.021025535467786658,0.019003994606583002,0.0020215408612036558
MAID,0.00583017190809838,0.005270105308391,0.0005600665997073798
DOGE,0.023211808095278508,0.020913875195476002,0.002297932899802506
XEM,0.05052846426628562,0.045625596031796,0.00490286823448962
VET,0.02448085009880041,0.022108320392265002,0.0023725297065354083
BTG,0.029342154332530467,0.0,0.029342154332530467
DCR,0.016164572739159826,0.014379455769945001,0.0017851169692148245
MANA,0.0036342709792558615,0.0032846881874550003,0.0003495827918008612
BAT,0.02520759298114952,0.022526931418951002,0.0026806615621985178
LSK,0.013978147273497254,0.012540341790544002,0.0014378054829532524
BSV,0.0,0.17907952332721103,0.17907952332721103
ZIL,0.0,0.009321132075498001,0.009321132075498001
