,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTC,0.5580465326538252,4114.53042,17556200.0,17611793.0,55593.0,0.316657363210715,5.5593,22873.908963906,-52.270839662062016,-46.711539662062016
XRP,0.054532610288719245,0.30918,21821174210.0,22903314113.0,1082139903.0,4.9591277379752,108213.9903,33457.601520954006,-67975.78530081891,40238.20499918109
ETH,0.11455701942229121,141.84023,104993521.0,104875903.32,-117617.68000000715,-0.11202375049409463,-11.761768000000716,-1668.2918783267414,-311.2659526973567,-323.0277206973574
XLM,0.028411505995962875,0.10785,19178623630.0,34207988788.18,15029365158.18,78.36519162235626,1502936.515818,162091.7032309713,-101527.4422716967,1401409.0735463034
EOS,0.029450979659665373,4.1982800000000005,906245118.0,910923238.7,4678120.700000048,0.5162092029057375,467.8120700000048,1964.0060572396203,-2703.5704175340893,-2235.7583475340844
LTC,0.02841297249589715,60.40274,60616861.0,61082030.73,465169.7299999967,0.7673933000258648,46.51697299999967,2809.7526257060003,-181.2881308859907,-134.77115788599104
BCH,0.023061157323792908,169.23856999999998,17640138.0,17694373.38,54235.37999999896,0.30745439746560077,5.423537999999896,917.8718154606423,-52.51593371933444,-47.09239571933455
ADA,0.016434071893171486,0.07045,25927070538.0,30291279684.93,4364209146.93,16.832634988721917,436420.914693,30745.853440121853,-89902.86358519274,346518.0511078073
TRX,0.012038253981149764,0.02343,66682072191.0,66718250405.57,36178214.569999695,0.05425478450395982,3617.8214569999695,84.76555673750929,-198016.12303090628,-194398.3015739063
BSV,0.008829419684934675,64.80731,17638686.0,17691375.52,52689.51999999955,0.29871567530597165,5.268951999999955,341.4666056391171,-52.50703623459856,-47.2380842345986
DASH,0.007395808505291106,110.2158,8649295.0,8713552.18,64257.1799999997,0.7429181222284642,6.4257179999999705,708.2156499443968,-25.8613469331482,-19.43562893314823
BNB,0.01888838413121755,17.37356,144443333.0,141175529.0,-3267804.0,-2.2623432540150534,-326.78040000000004,-5677.338886224001,-419.0012590180788,-745.7816590180789
XTZ,0.005335302578790316,1.0385,785312964.0,667123116.0800003,-118189847.91999972,-15.050031431799937,-11818.984791999972,-12274.015706491971,-1979.9849700409768,-13798.96976204095
ONT,0.009284802657677985,1.30342,537500000.0,925000000.0,387500000.0,72.09302325581395,38750.0,50507.525,-2745.3494761951483,36004.65052380485
RVN,0.001465686031252799,0.05956,2972860000.0,3195506428.57,222646428.57000017,7.489300827149625,22264.642857000017,1326.082128562921,-9484.088540381488,12780.554316618529
XMR,0.007301890961456173,56.1682,16815461.0,16881004.0,65543.0,0.3897781928190902,6.5543000000000005,368.14323326000004,-50.10189782599805,-43.547597825998054
ZEC,0.0028087799136222898,58.99288000000001,5966356.0,6182605.67,216249.66999999993,3.62448486144642,21.624966999999994,1275.7190832349597,-18.3496359326007,3.275331067399293
NEO,0.006177438527057694,10.02702,65000000.0,80000000.0,15000000.0,23.076923076923084,1500.0,15040.53,-237.4356303736344,1262.5643696263655
ETC,0.00406769638650138,4.823840000000001,108522867.0,109498727.21,975860.2099999934,0.8992208158304482,97.58602099999935,470.7393515406369,-324.9862415027123,-227.40022050271295
IOT,0.006581222852803982,0.30746,2779530283.0,2779530283.28,0.2800002098083496,1.0073653022857343e-08,2.8000020980834962e-05,8.608886450767517e-06,-8249.494061914918,-8249.494033914898
DOGE,0.0019019963242684526,0.0020800000000000003,118404131673.0,118740746295.71,336614622.7100067,0.2842929701470487,33661.46227100067,70.0158415236814,-352416.04934697127,-318754.5870759706
MAID,0.0004422245467352464,0.12689,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-1343.1508402541087,-1343.1508402541087
VET,0.00402803006319403,0.0061200000000000004,55454734800.0,85466263400.0,30011528600.0,54.11896514921211,3001152.8600000003,18367.055503200005,-253659.20157572598,2747493.6584242745
LINK,0.0025439181107564787,0.50821,350000000.0,650000000.0,300000000.0,85.71428571428572,30000.0,15246.300000000001,-1929.1644967857794,28070.83550321422
MANA,0.0004581358775190351,0.05665,1050141509.0,1050141509.0,0.0,0.0,0.0,0.0,-3116.7626396366836,-3116.7626396366836
XEM,0.0037940367388081867,0.05515,8999999999.0,8933249239.04,-66750759.959999084,-0.7416751107490627,-6675.075995999909,-368.13044117939495,-26513.395804453157,-33188.471800453066
DCR,0.0015347754904979092,20.92499,9370033.0,9524299.239999998,154266.23999999836,1.6463788334576623,15.426623999999837,322.8019529337566,-28.267599923956585,-12.840975923956748
ZIL,0.001601492464210801,0.02029,8279187391.0,10249349158.76,1970161767.7600002,23.79655967084029,197016.17677600004,3997.4582267850406,-30419.508480370747,166596.6682956293
LSK,0.001757803268377767,1.74527,114878273.0,130785946.57,15907673.569999993,13.847417056835454,1590.7673569999993,2776.3185451513887,-388.16554584825525,1202.601811151744
ZRX,0.0022886789645467933,0.32163,584285404.0,924020833.33,339735429.33000004,58.14545888091362,33973.542933000004,10926.910613540793,-2742.4433630009944,31231.09956999901
BAT,0.0034634815541262592,0.2998,1239066787.0,1500150000.0,261083213.0,21.07095563687318,26108.3213,7827.274725740001,-4452.363261312596,21655.958038687404
STEEM,0.001114577073853671,0.46839,313694525.0,308998184.0,-4696341.0,-1.4971064604968776,-469.63410000000005,-219.971916099,-917.0897325293533,-1386.7238325293533
HOT,0.001210543264278009,0.00118,133214575156.0,133214575156.0,0.0,0.0,0.0,0.0,-395373.5828390094,-395373.5828390094
QTUM,0.002167860085735227,2.9439,89280032.0,95622838.56,6342806.560000002,7.1043954822955335,634.2806560000002,1867.258823198401,-283.8033618951235,350.47729410487676
WAVES,0.002130040951326363,2.79387,100000000.0,99000000.0,-1000000.0,-1.0000000000000009,-100.0,-279.387,-293.82659258737255,-393.82659258737255
BTG,0.001762182151466154,12.96441,17413924.0,17650275.02,236351.01999999955,1.357253080925358,23.635101999999957,306.41515271981945,-52.3850521955214,-28.749950195521446
DGB,0.0011325035969763462,0.01268,11476387786.0,11597750786.54,121363000.54000092,1.0575017401211584,12136.300054000092,153.88828468472119,-34421.490861480495,-22285.1908074804
ICX,0.001697961629142022,0.34867,400230000.0,632363400.0,232133400.0,58.00000000000001,23213.34,8093.7952577999995,-1876.8200313026841,21336.519968697317
OMG,0.0020033015173397104,1.85486,140245398.0,140245398.25,0.25,1.782589631460496e-07,2.5e-05,4.63715e-05,-416.2406817561269,-416.2406567561269
SC,0.000844066198894595,0.00274,39565441104.0,40001785993.23,436344889.23000336,1.102843484249405,43634.48892300034,119.55849964902092,-118723.11591717231,-75088.62699417197
BTS,0.0012467767515762997,0.05989,2693840000.0,2703260000.0,9420000.0,0.34968669260238006,942.0,56.41638,-8023.128027047887,-7081.128027047887
KMD,0.0009691516353113532,1.11952,111855741.0,112412165.0,556424.0,0.4974478690369599,55.6424,62.29277964800001,-333.6331657305,-277.9907657305
NULS,0.00043023642142071085,0.8407899999999999,63075548.0,66446647.0,3371099.0,5.344541754912702,337.10990000000004,283.438632821,-197.21001895824207,139.89988104175796
IOST,0.0009113163856951768,0.00985,12013965609.0,12013965609.0,0.0,0.0,0.0,0.0,-35656.793720751,-35656.793720751
ELF,0.0003974881433638662,0.18434,280000000.0,280000000.0,0.0,0.0,0.0,0.0,-831.0247063077203,-831.0247063077203
RDD,0.0003017236356856151,0.0013599999999999999,28808713174.0,28808713174.0,0.0,0.0,0.0,0.0,-85502.68715902395,-85502.68715902395
BCD,0.0013284663108476642,0.91219,153756875.0,189111820.03,35354945.03,22.994058008788222,3535.4945030000003,3225.0427306915703,-561.2735524991043,2974.220950500896
GAS,0.0003650446321230034,2.9375400000000003,10128375.0,16136733.01,6008358.01,59.322033495007844,600.8358010000001,1764.9791988695404,-47.89294218000481,552.9428588199953
REP,0.001298786532473128,15.33199,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-32.64739917637473,-32.64739917637473
XZC,0.00042951483915093335,7.8822,6868563.0,7075940.270000001,207377.27000000142,3.019223526085457,20.73772700000014,163.45891175940113,-21.001004231170437,-0.2632772311702958
SNT,0.0006828534195986748,0.02555,3470483788.0,3470483788.0,0.0,0.0,0.0,0.0,-10300.206323815732,-10300.206323815732
GNO,0.00013235249827036976,15.5591,1104590.0,1104590.0,0.0,0.0,0.0,0.0,-3.2783627869301606,-3.2783627869301606
QASH,0.00036972068341937136,0.13717000000000001,350000000.0,350000000.0,0.0,0.0,0.0,0.0,-1038.7808828846505,-1038.7808828846505
ZEN,0.0003218477746781134,6.84572,5882463.0,6104988.0,222525.0,3.7828542227974937,22.2525,152.3343843,-18.119270927543422,4.1332290724565794
NANO,0.001130338388851068,1.10154,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-395.47364368654024,-395.47364368654024
WTC,0.0005182662628597884,1.6411200000000001,40999959.0,41007759.0,7800.0,0.01902440926830895,0.78,1.2800736000000001,-121.70878885468849,-120.92878885468849
AE,0.0012417314152352037,0.5353100000000001,233020472.0,301214412.5,68193940.5,29.265214302715847,6819.39405,3650.4898289055004,-893.9879238695181,5925.406126130481
PIVX,0.000410488335528657,0.93875,56781166.0,56781166.0,0.0,0.0,0.0,0.0,-168.52339928199973,-168.52339928199973
POLY,0.00036523620444493826,0.11610999999999999,373831587.0,408467617.0,34636030.0,9.265142701812401,3463.603,402.15894433,-1212.309576620141,2251.293423379859
STORJ,0.000332991982344863,0.31844,135787439.0,135787439.0,0.0,0.0,0.0,0.0,-403.00970219733034,-403.00970219733034
XVG,0.0009116830068403658,0.007490000000000001,15172086051.0,15805763453.0,633677402.0,4.1766003690588915,63367.7402,474.6243740980001,-46910.642612495096,16457.097587504904
POWR,0.0003884451398787638,0.12711,396349006.0,396829006.0,480000.0,0.12110538760881084,48.0,6.10128,-1177.7668148769096,-1129.7668148769096
STRAT,0.0007549639608213814,0.9876,99225315.0,99265555.0,40240.0,0.04055416704900061,4.024,3.9741024,-294.61474532267096,-290.59074532267095
