,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
BTG,0.05494444564921565,7.17189828,20983114.73,20983114.73,0.0,0.0,0.0,0.0,-0.90510669848298,-0.90510669848298
NMR,0.05479630993128383,16.22838215,9248182.0,9248182.0,0.0,0.0,0.0,0.0,-0.398920350229135,-0.398920350229135
MONA,0.04571587286689131,1.19156015,105082725.0,105082725.0,0.0,0.0,0.0,0.0,-4.532743566252469,-4.532743566252469
SC,0.04170877637783031,0.00125532,91002491209.17,91002491209.17,0.0,0.0,0.0,0.0,-3925.392651754245,-3925.392651754245
ZEN,0.044058043253532395,5.78330309,20865535.36,20865535.36,0.0,0.0,0.0,0.0,-0.9000349121080881,-0.9000349121080881
SNT,0.04452368898209615,0.01792056,6804870174.89,6804870174.89,0.0,0.0,0.0,0.0,-293.5280894591947,-293.5280894591947
MCO,0.039114049697006235,4.84503888,22111377.4,22111377.4,0.0,0.0,0.0,0.0,-0.9537743111518112,-0.9537743111518112
BCD,0.03650088986971311,0.47606301,210000000.0,210000000.0,0.0,0.0,0.0,0.0,-9.058350446403235,-9.058350446403235
REP,0.04091037366220889,10.1864074,11000000.0,11000000.0,0.0,0.0,0.0,0.0,-0.4744850233830265,-0.4744850233830265
WAVES,0.031630417214106914,0.87508453,99000000.0,99000000.0,0.0,0.0,0.0,0.0,-4.27036521044724,-4.27036521044724
DGB,0.034418390255302446,0.00448902,21000000000.0,21000000000.0,0.0,0.0,0.0,0.0,-905.8350446403234,-905.8350446403234
KNC,0.02847997730982121,0.43770504,178212585.95999998,178212585.95999998,0.0,0.0,0.0,0.0,-7.687200274216384,-7.687200274216384
ZIL,0.028106849137253403,0.00366584,20999982720.4,20999982720.4,0.0,0.0,0.0,0.0,-905.8342992847407,-905.8342992847407
KMD,0.0364813537076404,0.49959862,200000000.0,200000000.0,0.0,0.0,0.0,0.0,-8.627000425145937,-8.627000425145937
THETA,0.027079498718291264,0.07416874,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-43.13500212572969,-43.13500212572969
OMG,0.026413123909858525,0.51583574,140245398.25,140245398.25,0.0,0.0,0.0,0.0,-6.049485551637558,-6.049485551637558
XZC,0.021619078892824255,2.77379554,21347303.34,21347303.34,0.0,0.0,0.0,0.0,-0.9208159749494965,-0.9208159749494965
NANO,0.022753265026956494,0.46769461,133248289.0,133248289.0,0.0,0.0,0.0,0.0,-5.747665229264844,-5.747665229264844
STEEM,0.022124906478263602,0.16476548,361607932.375,367786256.33699995,6178323.961999953,1.7085698096890312,617.8323961999953,101.79745131944239,-15.864460948910656,601.9679352510847
ARK,0.022058027375229796,0.15818145,381936707.22,381936707.22,0.0,0.0,0.0,0.0,-16.474840677828897,-16.474840677828897
GAS,0.021689572827767463,0.98250086,60464204.03,60464204.03,0.0,0.0,0.0,0.0,-2.608123569364604,-2.608123569364604
BTS,0.020753882445862334,0.01611306,3527780933.67,3527780933.67,0.0,0.0,0.0,0.0,-152.1708380729641,-152.1708380729641
AION,0.019164477440336232,0.05825677,901012592.0,901012592.0,0.0,0.0,0.0,0.0,-38.86518007122922,-38.86518007122922
DGD,0.018629004090316533,25.51173076,2000000.0,2000000.0,0.0,0.0,0.0,0.0,-0.08627000425145938,-0.08627000425145938
RCN,0.01852629904031443,0.05074216,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-43.13500212572969,-43.13500212572969
HOT,0.02013590881597536,0.00033644,163438653709.776,163924509213.415,485855503.63900757,0.29727086745450215,48585.55036390076,16.34612256443077,-7070.884053379854,41514.6663105209
AE,0.018170768934303024,0.09882201,503616445.26,503616445.26,0.0,0.0,0.0,0.0,-21.723496436842527,-21.723496436842527
XVG,0.014994984063165021,0.0024891,16500000000.0,16500000000.0,0.0,0.0,0.0,0.0,-711.7275350745399,-711.7275350745399
PIVX,0.01523436264165719,0.23780978,175458680.4,175458680.4,0.0,0.0,0.0,0.0,-7.568410552031726,-7.568410552031726
IOST,0.013152994561945028,0.0029986,12013965608.8475,12013965608.8475,0.0,0.0,0.0,0.0,-518.2224320760803,-518.2224320760803
GXC,0.015868962805292677,0.43463913,100000000.0,100000000.0,0.0,0.0,0.0,0.0,-4.313500212572969,-4.313500212572969
STORJ,0.013604824504463637,0.08767672,425000000.0,425000000.0,0.0,0.0,0.0,0.0,-18.332375903435118,-18.332375903435118
NULS,0.01857292659287443,0.20315355,250401085.34,250401085.34,0.0,0.0,0.0,0.0,-10.801051348425922,-10.801051348425922
GNT,0.012288711491194457,0.03365787,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-43.135002125729685,-43.135002125729685
ARDR,0.011868723294749726,0.03254011,998999495.0,998999495.0,0.0,0.0,0.0,0.0,-43.09184534042789,-43.09184534042789
ELF,0.011917674106554685,0.05995007,544480199.986466,544480199.986466,0.0,0.0,0.0,0.0,-23.48615458383394,-23.48615458383394
MAID,0.008780208746733765,0.05313935,452552412.0,452552412.0,0.0,0.0,0.0,0.0,-19.5208492536241,-19.5208492536241
WAN,0.00964674873274818,0.12601277,209675017.96,209675017.96,0.0,0.0,0.0,0.0,-9.044332345417011,-9.044332345417011
FUN,0.00680837699924735,0.00169524,11000000000.0,11000000000.0,0.0,0.0,0.0,0.0,-474.4850233830266,-474.4850233830266
CVC,0.0067532495491723615,0.01849665,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,-43.135002125729685,-43.135002125729685
