,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,100000000000.0,0.25666012,25666012000.0,0.4076272418149132,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999967,0.24999999999999967,0.6133054279858813,15741104474.350765,0.2499999999999999,61330542798.58813
ETH,135135633.79999998,180.03557335,24329221311.198635,0.3863963508856969,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999967,0.24999999999999967,0.6470040398335807,15741104474.350761,0.2499999999999998,87433300.99407136
EOS,1366411730.19,3.07572614,4202708276.5480103,0.06674735377361989,0.25,0.06674735377361989,0.0945461535024268,0.0945461535024268,0.16202669676775566,0.16202669676775566,0.16202669676775544,0.16202669676775544,2.427462477647948,10201916645.82077,0.16202669676775552,3316913204.054237
ADA,42014022058.74,0.03917336,1645830411.154963,0.026139055455682098,0.25,0.026139055455682098,0.037025395162528535,0.037025395162528535,0.06345157631982727,0.06345157631982727,0.06345157631982719,0.06345157631982719,2.4274624776479485,3995191567.6505685,0.06345157631982724,101987462082.66457
XTZ,1923800541.46,0.90289352,1736987042.6567254,0.027586803795868406,0.25,0.027586803795868406,0.039076098734513974,0.039076098734513974,0.06696593109270663,0.06696593109270663,0.06696593109270654,0.06696593109270654,2.427462477647948,4216470870.2098765,0.06696593109270658,4669953628.872955
ETC,194571423.67,4.71210478,916840935.5268121,0.014561254850648363,0.25,0.014561254850648363,0.020625696128218123,0.020625696128218123,0.035346899777418124,0.035346899777418124,0.035346899777418075,0.035346899777418075,2.427462477647948,2225596968.962978,0.0353468997774181,472314830.18146676
NEO,100000000.0,7.84380757,784380757.0,0.012457524157185141,0.25,0.012457524157185141,0.017645808030383892,0.017645808030383892,0.03024017245595985,0.03024017245595985,0.030240172455959807,0.030240172455959807,2.427462477647948,1904054855.8065932,0.03024017245595983,242746247.7647948
RVN,20754957265.63,0.03059185,634932539.4265631,0.010083989666372344,0.25,0.010083989666372344,0.01428374880818919,0.01428374880818919,0.02447850654010855,0.02447850654010855,0.024478506540108518,0.024478506540108518,2.427462477647948,1541274915.2957084,0.024478506540108535,50381879987.50349
ONT,1000000000.0,0.62252285,622522850.0,0.009886899153333949,0.25,0.009886899153333949,0.01400457444626917,0.01400457444626917,0.024000076715007458,0.024000076715007458,0.024000076715007427,0.024000076715007427,2.427462477647948,1511150859.853462,0.024000076715007444,2427462477.6479483
XEM,8999999999.0,0.04067319,366058709.9593268,0.005813739286144092,0.25,0.005813739286144092,0.008235033389265383,0.008235033389265383,0.01411263397194257,0.01411263397194257,0.01411263397194255,0.01411263397194255,2.427462477647948,888593783.042479,0.01411263397194256,21847162296.40407
DCR,20619744.270000003,17.71396569,365257442.53535414,0.005801013568179411,0.25,0.005801013568179411,0.008217007690625734,0.008217007690625734,0.014081742769082176,0.014081742769082176,0.014081742769082157,0.014081742769082157,2.427462477647948,886648736.4362237,0.014081742769082167,50053655.51412129
VET,86716263400.0,0.00351558,304857961.283772,0.0048417498559348284,0.25,0.0048417498559348284,0.006858231813236138,0.006858231813236138,0.01175316610143917,0.01175316610143917,0.011753166101439155,0.011753166101439155,2.427462477647948,740031262.0286074,0.011753166101439163,210500475605.3361
LSK,231538505.47,0.84060369,194632122.07516718,0.003091144626990897,0.25,0.003091144626990897,0.004378538142394335,0.004378538142394335,0.007503637595003474,0.007503637595003474,0.007503637595003464,0.007503637595003464,2.4274624776479476,472462173.28246313,0.00750363759500347,562051034.1591091
ZRX,1000000000.0,0.20563716,205637160.0,0.0032659264846230107,0.25,0.0032659264846230107,0.004626112786284655,0.004626112786284655,0.007927913996179037,0.007927913996179037,0.007927913996179026,0.007927913996179026,2.427462477647948,499176489.9100875,0.007927913996179032,2427462477.6479483
QTUM,107823401.54,1.70178013,183491722.28978342,0.0029142129541922,0.25,0.0029142129541922,0.004127918332767094,0.004127918332767094,0.007074142598177152,0.007074142598177152,0.007074142598177143,0.007074142598177143,2.4274624776479476,445419270.81744677,0.007074142598177147,261737261.45071796
KMD,200000000.0,0.59568469,119136938.0,0.0018921311746918192,0.25,0.0018921311746918192,0.002680162049507989,0.002680162049507989,0.004593077429352332,0.004593077429352332,0.004593077429352326,0.004593077429352326,2.4274624776479485,289200446.69687,0.00459307742935233,485492495.5295897
ZIL,20999982720.4,0.00512258,107574091.48386663,0.0017084902088533936,0.25,0.0017084902088533936,0.002420038674364452,0.002420038674364452,0.004147295875420525,0.004147295875420525,0.0041472958754205196,0.0041472958754205196,2.4274624776479485,261132070.64415398,0.004147295875420523,50976670085.02629
BTS,3527780933.67,0.02935778,103567816.53887846,0.0016448626064904817,0.25,0.0016448626064904817,0.0023299115798822018,0.0023299115798822018,0.003992842258141852,0.003992842258141852,0.003992842258141847,0.003992842258141847,2.4274624776479485,251406988.54005408,0.00399284225814185,8563555845.845772
NULS,250401085.34,0.36524206,91457008.2358174,0.001452518919254384,0.25,0.001452518919254384,0.0020574609919484198,0.0020574609919484198,0.0035259351745637714,0.0035259351745637714,0.0035259351745637667,0.0035259351745637667,2.4274624776479476,222008455.81038606,0.003525935174563769,607839239.0251716
WAVES,99000000.0,0.85101014,84250003.86,0.0013380573770614458,0.25,0.0013380573770614458,0.0018953287436048892,0.0018953287436048892,0.0032480840757566965,0.0032480840757566965,0.003248084075756692,0.003248084075756692,2.4274624776479485,204513723.11184484,0.0032480840757566952,240318785.2871469
ARK,381936707.22,0.1752014,66915845.81633411,0.0010627565226660174,0.25,0.0010627565226660174,0.0015053711592593274,0.0015053711592593274,0.002579801581647372,0.002579801581647372,0.0025798015816473683,0.0025798015816473683,2.427462477647948,162435704.87922648,0.00257980158164737,927137025.6129602
