,Float,Price,Mkt Cap,Weight,Weight Cap,Weight1,Weight_step2,Weight2,Weight_step3,Weight3,Weight_step4,Weight4,AWF,Adj Mkt Cap,Adj Weight,Adj Float
XRP,100000000000.0,0.18615243,18615243000.0,0.3894761685981522,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999978,0.24999999999999978,0.6418877973967669,11948897327.275583,0.24999999999999983,64188779739.6767
ETH,135135633.79999998,126.51051939,17096079220.134836,0.35769156667514906,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999978,0.24999999999999978,0.6989261791208139,11948897327.275585,0.2499999999999999,94449832.1949035
EOS,1366411730.19,2.45435276,3353656401.288202,0.07016665030740647,0.25,0.07016665030740647,0.09320356418687652,0.09320356418687652,0.13876126605766442,0.13876126605766442,0.1387612660576643,0.1387612660576643,1.9775957018004793,6632176484.503211,0.13876126605766434,2702209964.5135
XTZ,1923800541.46,1.254328,2413076885.568439,0.050487438704074794,0.25,0.050487438704074794,0.06706333013291253,0.06706333013291253,0.09984374177609356,0.09984374177609356,0.09984374177609348,0.09984374177609348,1.9775957018004795,4772090477.014233,0.09984374177609352,3804499681.912731
ADA,42014022058.74,0.03276404,1376549099.2934396,0.028800755868727917,0.25,0.028800755868727917,0.03825653763548973,0.03825653763548973,0.0569562510146013,0.0569562510146013,0.05695625101460125,0.05695625101460125,1.977595701800479,2722257582.080027,0.05695625101460127,83086749438.71474
NEO,100000000.0,8.4576131,845761310.0,0.01769538407676731,0.25,0.01769538407676731,0.023505081949684075,0.023505081949684075,0.0349943154919237,0.0349943154919237,0.03499431549192367,0.03499431549192367,1.9775957018004793,1672573931.4051428,0.03499431549192368,197759570.18004793
ETC,194571423.67,4.244607,825879226.9096477,0.01727940253165503,0.25,0.01727940253165503,0.022952526533819566,0.022952526533819566,0.03417167217628133,0.03417167217628133,0.0341716721762813,0.0341716721762813,1.9775957018004793,1633255209.342822,0.034171672176281316,384783611.142992
ONT,1000000000.0,0.50600024,506000240.0,0.010586755960421548,0.25,0.010586755960421548,0.014062569388235328,0.014062569388235328,0.020936323083340275,0.020936323083340275,0.020936323083340258,0.020936323083340258,1.9775957018004793,1000663899.7340109,0.020936323083340265,1977595701.8004792
RVN,20754957265.63,0.02255036,468031758.1245721,0.009792362954199172,0.25,0.009792362954199172,0.013007363542998654,0.013007363542998654,0.019365334888694543,0.019365334888694543,0.019365334888694526,0.019365334888694526,1.9775957018004793,925577593.1732754,0.019365334888694533,41044914279.562515
VET,86716263400.0,0.00511082,443191213.309988,0.009272638327436314,0.25,0.009272638327436314,0.012317004413728957,0.012317004413728957,0.018337529700688453,0.018337529700688453,0.018337529700688436,0.018337529700688436,1.9775957018004788,876453038.5175714,0.01833752970068844,171489709776.03818
