,Weight,Price,Previous Float,Float,Float Change,Float Change Percent,Float Change Units per 1 bps,Funding,Funding Units per 1 bps,Total Flow Units per 1 bps
LINK,0.25,4.72751296,679498023.3447758,638922555.2766947,-40575468.06808114,-5.971388683126932,-4057.546806808114,-19182.105114991977,-863.7225463410113,-4921.269353149125
TRX,0.1764521310529275,0.01661432,123574031391.37512,128317318728.19365,4743287336.818527,3.838417573184061,474328.73368185275,7880.649366585079,-173464.78122621574,300863.95245563705
BNB,0.16062965135112373,15.75144145,118655614.18416256,123210112.13057698,4554497.946414426,3.8384175731841053,455.4497946414426,7173.990773709207,-166.5606432352307,288.8891514062119
ICX,0.12678689628263123,0.30283036,4871445361.715667,5058431776.547822,186986414.83215523,3.838417573184083,18698.641483215524,5662.516331873092,-6838.202123949242,11860.439359266282
BAT,0.04015361556889344,0.2624992,1779834212.7624388,1848151681.9586549,68317469.1962161,3.838417573184083,6831.746919621611,1793.3281010031371,-2498.409648528461,4333.33727109315
SC,0.027162209571908263,0.00292689,107979564867.1292,112124271460.43683,4144706593.3076324,3.8384175731841275,414470.6593307633,1213.1100280886178,-151574.3347180778,262896.3246126855
THETA,0.02360904976419035,0.23151178,1186556141.8416257,1232101121.3057697,45544979.46414399,3.838417573184083,4554.497946414399,1054.4199265807422,-1665.606432352307,2888.891514062092
KNC,0.02126437323184107,1.1700618,211459238.4243167,219575926.9921169,8116688.567800194,3.838417573184083,811.6688567800195,949.7027235679718,-296.83202950111445,514.836827278905
OMG,0.021033381049061602,1.4706694,166409038.65856233,172796512.44179928,6387473.783236951,3.838417573184083,638.7473783236951,939.3862236308817,-233.59363743301094,405.15374089068416
NMR,0.020627987779489404,21.87233173,10973487.152969172,11394695.412239837,421208.2592706643,3.838417573184061,42.120825927066434,921.2806774183817,-15.403831426764823,26.71699450030161
REP,0.018699991703577883,16.67029615,13052117.560257886,13553112.33436347,500994.77410558425,3.838417573184083,50.09947741055843,835.173125394244,-18.321670755875374,31.777806654683054
SNT,0.016277695182744162,0.02345674,8074360500.450626,8384288172.822159,309927672.37153244,3.8384175731841053,30992.767237153246,726.9892829624221,-11334.235534619153,19658.531702534092
GAS,0.010825893041289086,1.75573909,71744172.65336171,74498013.58422385,2753840.9308621436,3.838417573184061,275.38409308621436,483.50261699566533,-100.70956715943028,174.6745259267841
MCO,0.009246860522301904,4.10084256,26236390.65854812,27243452.888155058,1007062.2296069376,3.838417573184083,100.70622296069376,412.98036517406223,-36.828852425609426,63.87737053508434
IOST,0.00931450466285596,0.00608537,14255252051.839682,18493270180.459835,4238018128.6201534,29.729520833503777,423801.8128620154,2578.9908379361223,-24999.9851758586,398801.8276861568
LRC,0.00929909802892378,0.08522614,,1318283893.9252675,,,,,-1782.1119512182115,
DGD,0.009057584449136928,44.4096124,2373112.283683252,2464202.24261154,91089.95892828796,3.838417573184083,9.108995892828796,404.52697695371876,-3.331212864704614,5.7777830281241815
STEEM,0.007827433689303664,0.20751893,435574638.0435991,455724751.71662164,20150113.67302251,4.626098930720013,2015.0113673022508,418.15300288040004,-616.068003441893,1398.9433638603577
STORJ,0.007223848205176038,0.16667646,504286360.2826909,523642976.55495226,19356616.27226138,3.8384175731841275,1935.6616272261383,322.62922778389236,-707.8827337497304,1227.778893476408
AE,0.006961027906350769,0.13554018,597569186.2556999,620506386.912872,22937200.657172084,3.8384175731841053,2293.7200657172084,310.8912305769223,-838.8267906634595,1454.8932750537488
RCN,0.006452140220701965,0.06327008,1186556141.8416257,1232101121.30577,45544979.46414423,3.8384175731841053,4554.4979464144235,288.1634494294763,-1665.606432352307,2888.8915140621166
MANA,0.005828377941226771,0.04047761,1625327673.2790835,1739697676.6612878,114370003.3822043,7.036735131166738,11437.00033822043,462.94243926035466,-2351.796934917565,9085.203403302865
GNT,0.005466233638094266,0.05360222,1186556141.841626,1232101121.30577,45544979.46414399,3.838417573184083,4554.497946414399,244.13120091325283,-1665.6064323523071,2888.891514062092
GXC,0.005030942848097103,0.49333732,118655614.1841626,123210112.130577,4554497.946414396,3.838417573184083,455.44979464143967,224.69038108295823,-166.5606432352307,288.88915140620895
MAID,0.004769072308152908,0.10333789,536978854.2847754,557590360.0816038,20611505.79682839,3.8384203832908304,2061.150579682839,212.99495187670146,-753.7742432904391,1307.3763363924
